Datum,28daysSmoothened,daysOfTrend
2013-09-09,8311.487142857144,2
2013-09-10,8312.766071428572,3
2013-09-11,8315.937142857143,4
2013-09-12,8319.352142857142,5
2013-09-13,8326.841071428573,6
2013-09-16,8339.431071428571,7
2013-09-17,8349.382142857143,8
2013-09-18,8360.01607142857,9
2013-09-19,8371.977857142858,10
2013-09-20,8381.2625,11
2013-09-23,8388.304285714285,12
2013-09-24,8398.601071428571,13
2013-09-25,8408.375714285716,14
2013-09-26,8419.011785714287,15
2013-09-27,8431.921785714285,16
2013-09-30,8442.957142857142,17
2013-10-01,8453.358928571428,18
2013-10-02,8460.945714285714,19
2013-10-03,8466.75857142857,20
2013-10-04,8480.344642857142,21
2013-10-07,8495.833214285714,22
2013-10-08,8508.738214285713,23
2013-10-09,8523.5075,24
2013-10-10,8539.289642857142,25
2013-10-11,8558.7225,26
2013-10-14,8577.575714285715,27
2013-10-15,8597.913571428571,28
2013-10-16,8618.2825,29
2013-10-17,8637.413214285714,30
2013-10-18,8652.361785714285,31
2013-10-21,8665.629285714285,32
2013-10-22,8681.824285714287,33
2013-10-23,8696.482857142857,34
2013-10-24,8709.6125,35
2013-10-25,8723.497857142856,36
2013-10-28,8735.733214285714,37
2013-10-29,8747.4425,38
2013-10-30,8759.390357142856,39
2013-10-31,8773.627142857144,40
2013-11-01,8785.885357142857,41
2013-11-04,8799.156785714285,42
2013-11-05,8811.478571428572,43
2013-11-06,8825.027142857143,44
2013-11-07,8842.406785714285,45
2013-11-08,8856.304642857143,46
2013-11-11,8873.391785714286,47
2013-11-12,8890.483571428571,48
2013-11-13,8905.907142857144,49
2013-11-14,8925.83857142857,50
2013-11-15,8947.724285714286,51
2013-11-18,8973.03642857143,52
2013-11-19,8991.162142857142,53
2013-11-20,9008.206428571428,54
2013-11-21,9025.073214285714,55
2013-11-22,9039.880357142856,56
2013-11-25,9056.092857142858,57
2013-11-26,9073.1675,58
2013-11-27,9090.525714285714,59
2013-11-28,9109.1025,60
2013-11-29,9125.453928571429,61
2013-12-02,9142.671785714285,62
2013-12-03,9151.342142857142,63
2013-12-04,9156.87392857143,64
2013-12-05,9160.670357142857,65
2013-12-06,9166.040714285715,66
2013-12-09,9172.644285714285,67
2013-12-10,9175.52,68
2013-12-11,9177.994285714285,0
2013-12-12,9177.271785714287,-1
2013-12-13,9177.177142857143,0
2013-12-16,9181.558928571429,1
2013-12-17,9181.705,2
2013-12-18,9185.400357142857,3
2013-12-19,9193.53892857143,4
2013-12-20,9205.099642857143,5
2013-12-23,9220.599285714286,6
2013-12-27,9236.30392857143,7
2013-12-30,9249.999285714286,8
2014-01-02,9256.235357142858,9
2014-01-03,9264.873214285715,10
2014-01-06,9272.942142857142,11
2014-01-07,9284.017857142857,12
2014-01-08,9293.975,13
2014-01-09,9298.32,14
2014-01-10,9304.861785714285,15
2014-01-13,9310.541785714286,16
2014-01-14,9316.011071428571,17
2014-01-15,9327.743571428571,18
2014-01-16,9339.020357142857,19
2014-01-17,9357.576071428572,20
2014-01-20,9378.121428571429,21
2014-01-21,9401.163214285714,22
2014-01-22,9420.72392857143,23
2014-01-23,9436.290714285715,24
2014-01-24,9446.204285714286,25
2014-01-27,9455.9225,26
2014-01-28,9469.847857142857,27
2014-01-29,9481.643214285714,28
2014-01-30,9489.140357142856,29
2014-01-31,9497.046071428571,30
2014-02-03,9497.216428571428,0
2014-02-04,9489.793928571427,-1
2014-02-05,9479.656071428572,-2
2014-02-06,9471.361785714285,-3
2014-02-07,9461.095,-4
2014-02-10,9451.727142857142,0
2014-02-11,9454.538928571428,1
2014-02-12,9458.283571428572,2
2014-02-13,9464.311071428572,3
2014-02-14,9469.889642857142,4
2014-02-17,9475.565357142857,5
2014-02-18,9484.07142857143,6
2014-02-19,9490.743214285714,7
2014-02-20,9494.624642857143,8
2014-02-21,9498.783214285713,0
2014-02-24,9497.895,-1
2014-02-25,9497.239285714286,-2
2014-02-26,9494.338214285715,-3
2014-02-27,9489.782142857144,-4
2014-02-28,9488.423571428571,-5
2014-03-03,9475.522857142858,-6
2014-03-04,9474.026785714286,0
2014-03-05,9479.38392857143,1
2014-03-06,9486.300000000001,0
2014-03-07,9484.294285714286,-1
2014-03-10,9481.750357142857,-2
2014-03-11,9479.404285714287,-3
2014-03-12,9475.1975,-4
2014-03-13,9469.171428571428,-5
2014-03-14,9466.617857142857,0
2014-03-17,9468.923928571428,0
2014-03-18,9468.422857142858,-1
2014-03-19,9467.534642857141,0
2014-03-20,9467.758214285715,0
2014-03-21,9462.907142857144,-1
2014-03-24,9450.363214285713,-2
2014-03-25,9441.135714285714,-3
2014-03-26,9433.499285714288,-4
2014-03-27,9426.158214285713,-5
2014-03-28,9423.565714285714,-6
2014-03-31,9419.846428571429,-7
2014-04-01,9419.305714285714,-8
2014-04-02,9418.10607142857,-9
2014-04-03,9415.244642857142,-10
2014-04-04,9415.116785714286,-11
2014-04-07,9409.728214285715,-12
2014-04-08,9406.244642857142,-13
2014-04-09,9399.611428571428,0
2014-04-10,9403.0275,0
2014-04-11,9393.246785714286,-1
2014-04-14,9386.002142857144,-2
2014-04-15,9372.817857142858,-3
2014-04-16,9371.641785714286,0
2014-04-17,9376.792142857143,1
2014-04-22,9387.231428571427,2
2014-04-23,9399.927857142857,3
2014-04-24,9418.888214285715,4
2014-04-25,9431.214642857143,5
2014-04-28,9440.695714285714,6
2014-04-29,9452.894642857142,7
2014-04-30,9464.543928571427,8
2014-05-02,9473.826071428572,9
2014-05-05,9480.488928571429,10
2014-05-06,9490.444642857143,11
2014-05-07,9496.976785714285,12
2014-05-08,9502.648928571429,13
2014-05-09,9507.300357142858,14
2014-05-12,9511.417142857143,15
2014-05-13,9518.507142857143,16
2014-05-14,9523.888571428572,17
2014-05-15,9525.056071428571,18
2014-05-16,9525.066071428571,0
2014-05-19,9523.766785714286,0
2014-05-20,9528.346428571429,1
2014-05-21,9535.742142857142,2
2014-05-22,9543.405,3
2014-05-23,9554.600357142857,4
2014-05-26,9575.226428571428,5
2014-05-27,9596.713928571427,6
2014-05-28,9624.051785714286,7
2014-05-29,9646.233214285714,8
2014-05-30,9665.288928571428,9
2014-06-02,9677.789999999999,10
2014-06-03,9691.2025,11
2014-06-04,9704.702142857142,12
2014-06-05,9724.212142857143,13
2014-06-06,9743.5275,14
2014-06-09,9758.68857142857,15
2014-06-10,9773.887499999999,16
2014-06-11,9787.951428571427,17
2014-06-12,9802.565714285713,18
2014-06-13,9818.470714285713,19
2014-06-16,9831.423571428571,20
2014-06-17,9842.599285714285,21
2014-06-18,9855.059285714286,22
2014-06-19,9865.828571428572,23
2014-06-20,9874.143214285714,24
2014-06-23,9880.090714285716,25
2014-06-24,9890.163214285714,26
2014-06-25,9898.686428571427,27
2014-06-26,9903.883214285714,28
2014-06-27,9910.172142857144,29
2014-06-30,9915.000714285716,30
2014-07-01,9921.482857142855,31
2014-07-02,9926.599285714285,32
2014-07-03,9931.478214285713,33
2014-07-04,9933.916071428572,0
2014-07-07,9932.733928571428,-1
2014-07-08,9926.797142857144,-2
2014-07-09,9921.973214285714,-3
2014-07-10,9911.580714285714,-4
2014-07-11,9902.530714285715,-5
2014-07-14,9897.4,-6
2014-07-15,9889.242142857143,-7
2014-07-16,9884.673571428571,-8
2014-07-17,9875.575357142856,-9
2014-07-18,9864.5475,-10
2014-07-21,9852.484642857144,-11
2014-07-22,9845.185714285715,-12
2014-07-23,9839.496071428572,-13
2014-07-24,9836.284642857145,-14
2014-07-25,9826.41642857143,-15
2014-07-28,9814.55357142857,-16
2014-07-29,9802.040357142858,-17
2014-07-30,9787.984642857144,-18
2014-07-31,9769.647499999997,-19
2014-08-01,9743.647500000001,-20
2014-08-04,9718.16142857143,-21
2014-08-05,9696.191428571428,-22
2014-08-06,9671.7225,-23
2014-08-07,9643.361785714285,-24
2014-08-08,9611.465714285714,-25
2014-08-11,9585.375357142857,-26
2014-08-12,9551.091071428571,-27
2014-08-13,9522.155357142856,-28
2014-08-14,9497.835000000001,-29
2014-08-15,9473.546785714285,-30
2014-08-18,9453.444285714286,-31
2014-08-19,9441.842499999999,-32
2014-08-20,9429.279285714287,-33
2014-08-21,9415.654999999999,-34
2014-08-22,9402.075,-35
2014-08-25,9389.60607142857,-36
2014-08-26,9383.687142857143,-37
2014-08-27,9378.318928571429,-38
2014-08-28,9372.98,-39
2014-08-29,9363.545714285714,-40
2014-09-01,9353.74107142857,-41
2014-09-02,9343.489642857143,-42
2014-09-03,9342.863928571427,0
2014-09-04,9347.367142857143,1
2014-09-05,9350.7025,2
2014-09-08,9356.572142857143,3
2014-09-09,9367.401428571427,4
2014-09-10,9384.904642857144,5
2014-09-11,9404.088214285714,6
2014-09-12,9420.566428571428,7
2014-09-15,9439.480357142858,8
2014-09-16,9460.693214285713,9
2014-09-17,9483.985357142856,10
2014-09-18,9506.035,11
2014-09-19,9532.09892857143,12
2014-09-22,9551.765357142856,13
2014-09-23,9564.977142857142,14
2014-09-24,9585.311785714284,15
2014-09-25,9594.764642857142,16
2014-09-26,9600.345714285713,17
2014-09-29,9604.215,18
2014-09-30,9606.813928571428,19
2014-10-01,9608.344642857144,0
2014-10-02,9597.113928571429,-1
2014-10-06,9583.591071428571,-2
2014-10-07,9566.323214285714,-3
2014-10-08,9549.636428571428,-4
2014-10-09,9533.023928571429,-5
2014-10-10,9508.373214285715,-6
2014-10-13,9483.566428571428,-7
2014-10-14,9454.949285714287,-8
2014-10-15,9413.795357142857,-9
2014-10-16,9372.219642857144,-10
2014-10-17,9339.799642857142,-11
2014-10-20,9304.3375,-12
2014-10-21,9275.294285714286,-13
2014-10-22,9248.467857142856,-14
2014-10-23,9226.902857142855,-15
2014-10-24,9202.908928571429,-16
2014-10-27,9176.82607142857,-17
2014-10-28,9155.636428571428,-18
2014-10-29,9130.089285714286,-19
2014-10-30,9105.645714285714,-20
2014-10-31,9090.550357142858,-21
2014-11-03,9078.288571428571,-22
2014-11-04,9060.592142857142,-23
2014-11-05,9053.644642857142,-24
2014-11-06,9049.603928571429,-25
2014-11-07,9044.922499999999,-26
2014-11-10,9040.55,-27
2014-11-11,9040.085714285715,0
2014-11-12,9040.631428571429,1
2014-11-13,9042.024285714286,2
2014-11-14,9047.978928571429,3
2014-11-17,9059.086785714286,4
2014-11-18,9075.212142857143,5
2014-11-19,9099.640357142858,6
2014-11-20,9123.623928571427,7
2014-11-21,9156.028928571428,8
2014-11-24,9199.371428571429,9
2014-11-25,9245.025357142857,10
2014-11-26,9283.07142857143,11
2014-11-27,9327.968214285715,12
2014-11-28,9367.035714285714,13
2014-12-01,9403.584642857142,14
2014-12-02,9435.255000000001,15
2014-12-03,9470.397500000001,16
2014-12-04,9504.281071428572,17
2014-12-05,9540.671428571428,18
2014-12-08,9573.963571428572,19
2014-12-09,9598.208928571428,20
2014-12-10,9615.096785714284,21
2014-12-11,9636.912142857143,22
2014-12-12,9652.207142857142,23
2014-12-15,9652.86892857143,24
2014-12-16,9659.528928571428,25
2014-12-17,9668.550357142858,26
2014-12-18,9684.95,27
2014-12-19,9699.876071428573,28
2014-12-22,9723.261785714287,29
2014-12-23,9747.318928571429,30
2014-12-29,9771.397142857142,31
2014-12-30,9789.225714285714,32
2015-01-02,9800.232857142855,33
2015-01-05,9800.245714285715,0
2015-01-06,9799.734642857144,-1
2015-01-07,9792.078571428572,0
2015-01-08,9793.938214285712,0
2015-01-09,9786.341428571428,-1
2015-01-12,9781.567857142858,-2
2015-01-13,9780.358214285714,-3
2015-01-14,9774.509285714286,0
2015-01-15,9776.977142857142,1
2015-01-16,9785.323214285714,2
2015-01-19,9794.986071428571,3
2015-01-20,9809.478214285715,4
2015-01-21,9817.05357142857,5
2015-01-22,9832.07607142857,6
2015-01-23,9862.642857142857,7
2015-01-26,9898.307142857144,8
2015-01-27,9925.666071428572,9
2015-01-28,9965.531785714285,10
2015-01-29,10015.669642857143,11
2015-01-30,10056.042142857143,12
2015-02-02,10101.884285714286,13
2015-02-03,10140.451785714287,14
2015-02-04,10180.6075,15
2015-02-05,10217.737857142856,16
2015-02-06,10250.747857142856,17
2015-02-09,10277.047142857144,18
2015-02-10,10310.914285714285,19
2015-02-11,10346.177857142859,20
2015-02-12,10397.838214285714,21
2015-02-13,10451.186071428572,22
2015-02-16,10501.36642857143,23
2015-02-17,10539.1525,24
2015-02-18,10586.0275,25
2015-02-19,10629.600357142857,26
2015-02-20,10669.230357142858,27
2015-02-23,10716.153214285714,28
2015-02-24,10758.050714285713,29
2015-02-25,10795.282857142856,30
2015-02-26,10834.027142857143,31
2015-02-27,10874.903214285714,32
2015-03-02,10914.58642857143,33
2015-03-03,10944.755714285715,34
2015-03-04,10971.212857142858,35
2015-03-05,10996.415714285715,36
2015-03-06,11029.358214285714,37
2015-03-09,11060.470357142856,38
2015-03-10,11087.702857142856,39
2015-03-11,11127.405357142856,40
2015-03-12,11162.0975,41
2015-03-13,11198.1925,42
2015-03-16,11243.063928571428,43
2015-03-17,11281.4725,44
2015-03-18,11319.914642857142,45
2015-03-19,11364.05357142857,46
2015-03-20,11409.965714285716,47
2015-03-23,11450.813214285712,48
2015-03-24,11489.600357142857,49
2015-03-25,11521.811785714284,50
2015-03-26,11554.685,51
2015-03-27,11589.424642857144,52
2015-03-30,11629.603571428572,53
2015-03-31,11664.040357142858,54
2015-04-01,11697.995357142858,55
2015-04-02,11727.869285714287,56
2015-04-07,11760.647142857142,57
2015-04-08,11790.132500000002,58
2015-04-09,11820.105714285715,59
2015-04-10,11854.858214285716,60
2015-04-13,11888.014285714284,61
2015-04-14,11921.844285714285,62
2015-04-15,11951.878571428571,63
2015-04-16,11969.551785714284,64
2015-04-17,11974.470714285713,65
2015-04-20,11985.535000000002,66
2015-04-21,12001.220714285713,67
2015-04-22,12003.41285714286,0
2015-04-23,12000.705357142857,-1
2015-04-24,11997.463928571431,-2
2015-04-27,11992.8725,-3
2015-04-28,11986.830000000002,-4
2015-04-29,11969.328214285715,-5
2015-04-30,11953.434642857143,-6
2015-05-04,11938.451785714284,-7
2015-05-05,11918.160357142857,-8
2015-05-06,11894.748214285715,-9
2015-05-07,11878.414285714285,-10
2015-05-08,11873.630357142858,-11
2015-05-11,11866.666785714286,-12
2015-05-12,11844.7525,-13
2015-05-13,11822.798571428571,-14
2015-05-14,11807.028571428571,-15
2015-05-15,11788.444285714286,-16
2015-05-18,11769.542857142858,-17
2015-05-19,11763.023928571429,-18
2015-05-20,11751.667857142855,-19
2015-05-21,11733.448571428571,-20
2015-05-22,11714.744285714287,-21
2015-05-25,11700.00892857143,-22
2015-05-26,11678.358571428573,-23
2015-05-27,11670.225357142857,-24
2015-05-28,11669.827857142856,-25
2015-05-29,11652.753214285713,-26
2015-06-01,11634.77,-27
2015-06-02,11615.535357142857,-28
2015-06-03,11604.679642857143,-29
2015-06-04,11587.884999999998,-30
2015-06-05,11557.813214285716,-31
2015-06-08,11531.143928571428,-32
2015-06-09,11515.735714285713,-33
2015-06-10,11508.986071428571,-34
2015-06-11,11498.733571428573,-35
2015-06-12,11494.048214285716,-36
2015-06-15,11481.00607142857,-37
2015-06-16,11468.007499999998,-38
2015-06-17,11441.874642857143,-39
2015-06-18,11421.408571428572,-40
2015-06-19,11405.968928571428,0
2015-06-22,11409.863214285715,0
2015-06-23,11409.246071428572,0
2015-06-24,11410.111428571428,0
2015-06-25,11405.784642857145,-1
2015-06-26,11392.895357142857,-2
2015-06-29,11365.564285714287,-3
2015-06-30,11332.720714285713,-4
2015-07-01,11310.059642857143,-5
2015-07-02,11284.500357142855,-6
2015-07-03,11264.259642857141,-7
2015-07-06,11232.813214285716,-8
2015-07-07,11197.070714285715,-9
2015-07-08,11173.266428571429,-10
2015-07-09,11157.565,-11
2015-07-10,11157.094642857142,0
2015-07-13,11159.4075,1
2015-07-14,11165.703928571429,2
2015-07-15,11177.936428571427,3
2015-07-16,11201.216428571428,4
2015-07-17,11225.221071428572,5
2015-07-20,11242.018571428573,6
2015-07-21,11251.733571428571,7
2015-07-22,11263.311428571427,8
2015-07-23,11282.137857142856,9
2015-07-24,11292.975,10
2015-07-27,11295.774642857143,11
2015-07-28,11298.403571428571,12
2015-07-29,11304.5375,0
2015-07-30,11297.274999999998,-1
2015-07-31,11288.933928571427,-2
2015-08-03,11287.950357142856,-3
2015-08-04,11287.341071428571,0
2015-08-05,11292.479285714286,1
2015-08-06,11310.404285714283,2
2015-08-07,11329.899285714286,3
2015-08-10,11345.052142857143,4
2015-08-11,11351.99142857143,0
2015-08-12,11347.21357142857,0
2015-08-13,11351.642142857143,1
2015-08-14,11362.654999999999,2
2015-08-17,11369.548928571428,0
2015-08-18,11366.674285714285,-1
2015-08-19,11344.050000000001,-2
2015-08-20,11306.471785714286,-3
2015-08-21,11256.743928571426,-4
2015-08-24,11189.199999999999,-5
2015-08-25,11132.462857142858,-6
2015-08-26,11072.606071428572,-7
2015-08-27,11021.888214285715,-8
2015-08-28,10975.235714285713,-9
2015-08-31,10930.192500000001,-10
2015-09-01,10876.744642857144,-11
2015-09-02,10830.3375,-12
2015-09-03,10803.960357142858,-13
2015-09-04,10763.393571428573,-14
2015-09-07,10723.992142857142,-15
2015-09-08,10688.785357142857,-16
2015-09-09,10652.86142857143,-17
2015-09-10,10608.815714285714,-18
2015-09-11,10561.226071428571,-19
2015-09-14,10507.491785714286,-20
2015-09-15,10457.600000000002,-21
2015-09-16,10412.470714285713,-22
2015-09-17,10363.356428571427,-23
2015-09-18,10314.160357142857,-24
2015-09-21,10279.299642857144,-25
2015-09-22,10227.729285714287,-26
2015-09-23,10178.710714285715,-27
2015-09-24,10124.686071428572,-28
2015-09-25,10080.850714285714,-29
2015-09-28,10038.04357142857,-30
2015-09-29,10002.979642857143,-31
2015-09-30,9986.405357142858,-32
2015-10-01,9981.434642857144,-33
2015-10-02,9960.897142857142,-34
2015-10-05,9954.374285714284,-35
2015-10-06,9939.631785714286,-36
2015-10-07,9927.912857142857,-37
2015-10-08,9918.398928571429,0
2015-10-09,9921.292857142858,1
2015-10-12,9923.856428571427,0
2015-10-13,9913.677142857141,-1
2015-10-14,9909.313214285716,-2
2015-10-15,9907.748571428572,-3
2015-10-16,9901.786785714286,-4
2015-10-19,9896.829285714284,-5
2015-10-20,9894.587857142857,0
2015-10-21,9898.67857142857,1
2015-10-22,9911.543928571427,2
2015-10-23,9933.201428571427,3
2015-10-26,9953.706071428573,4
2015-10-27,9970.227857142858,5
2015-10-28,10002.935000000001,6
2015-10-29,10033.375357142857,7
2015-10-30,10079.07107142857,8
2015-11-02,10126.858571428571,9
2015-11-03,10181.269642857142,10
2015-11-04,10222.580714285714,11
2015-11-05,10272.730357142858,12
2015-11-06,10327.645714285714,13
2015-11-09,10368.89607142857,14
2015-11-10,10416.155714285715,15
2015-11-11,10464.541428571427,16
2015-11-12,10499.107142857143,17
2015-11-13,10527.8775,18
2015-11-16,10554.407142857144,19
2015-11-17,10589.334642857142,20
2015-11-18,10620.16857142857,21
2015-11-19,10654.654642857144,22
2015-11-20,10693.47642857143,23
2015-11-23,10735.492857142857,24
2015-11-24,10766.535357142857,25
2015-11-25,10804.574999999999,26
2015-11-26,10845.877142857144,27
2015-11-27,10886.808571428572,28
2015-11-30,10927.670357142855,29
2015-12-01,10955.144285714285,30
2015-12-02,10969.268571428573,0
2015-12-03,10968.836428571429,0
2015-12-04,10970.976071428571,1
2015-12-07,10972.909285714284,0
2015-12-08,10968.365000000002,-1
2015-12-09,10959.163214285714,-2
2015-12-10,10946.601071428571,-3
2015-12-11,10924.776428571427,-4
2015-12-14,10899.565714285713,-5
2015-12-15,10883.945714285714,-6
2015-12-16,10865.418214285713,-7
2015-12-17,10862.656428571428,-8
2015-12-18,10854.644642857142,-9
2015-12-21,10839.998214285715,-10
2015-12-22,10829.5025,0
2015-12-23,10830.189642857144,0
2015-12-28,10828.07107142857,-1
2015-12-29,10824.110357142858,-2
2015-12-30,10816.362500000001,-3
2016-01-04,10787.719642857144,-4
2016-01-05,10758.800714285713,-5
2016-01-06,10727.433214285715,-6
2016-01-07,10693.356785714286,-7
2016-01-08,10646.206785714287,-8
2016-01-11,10592.78892857143,-9
2016-01-12,10546.062857142857,-10
2016-01-13,10495.303214285714,-11
2016-01-14,10442.908928571429,-12
2016-01-15,10384.167857142858,-13
2016-01-18,10338.903928571428,-14
2016-01-19,10300.050714285713,-15
2016-01-20,10246.677500000002,-16
2016-01-21,10207.411785714285,-17
2016-01-22,10177.854285714286,-18
2016-01-25,10147.040714285715,-19
2016-01-26,10128.565357142857,-20
2016-01-27,10119.3325,-21
2016-01-28,10090.375714285716,-22
2016-01-29,10066.406071428572,-23
2016-02-01,10031.397500000001,-24
2016-02-02,9994.713571428572,-25
2016-02-03,9956.751071428573,-26
2016-02-04,9917.630000000001,-27
2016-02-05,9866.15107142857,-28
2016-02-08,9806.345714285713,-29
2016-02-09,9735.605,-30
2016-02-10,9673.972142857141,-31
2016-02-11,9619.308928571427,-32
2016-02-12,9571.359285714285,-33
2016-02-15,9535.388571428572,-34
2016-02-16,9505.219285714285,-35
2016-02-17,9488.3575,-36
2016-02-18,9475.449285714287,-37
2016-02-19,9454.114285714286,-38
2016-02-22,9440.279642857144,-39
2016-02-23,9426.8,-40
2016-02-24,9413.318928571429,-41
2016-02-25,9406.52,-42
2016-02-26,9401.130357142858,0
2016-02-29,9404.836071428572,1
2016-03-01,9409.943214285715,2
2016-03-02,9410.362500000001,3
2016-03-03,9410.925714285713,4
2016-03-04,9410.97642857143,0
2016-03-07,9407.3375,0
2016-03-08,9409.238571428572,0
2016-03-09,9406.559285714286,-1
2016-03-10,9397.283214285713,0
2016-03-11,9406.215,1
2016-03-14,9426.052142857143,2
2016-03-15,9445.355357142858,3
2016-03-16,9470.254642857142,4
2016-03-17,9502.85607142857,5
2016-03-18,9541.120357142858,6
2016-03-21,9574.382857142857,7
2016-03-22,9618.566071428571,8
2016-03-23,9656.259642857143,9
2016-03-24,9679.277857142855,10
2016-03-29,9706.164642857142,11
2016-03-30,9730.071785714284,12
2016-03-31,9747.995714285715,13
2016-04-01,9762.516785714284,14
2016-04-04,9771.391428571429,15
2016-04-05,9776.626785714285,16
2016-04-06,9792.937857142857,17
2016-04-07,9800.050000000001,18
2016-04-08,9803.941428571428,19
2016-04-11,9810.641071428572,20
2016-04-12,9812.223571428569,21
2016-04-13,9821.13357142857,22
2016-04-14,9833.338214285714,23
2016-04-15,9841.459642857142,24
2016-04-18,9853.651785714286,25
2016-04-19,9877.107857142857,26
2016-04-20,9902.04357142857,27
2016-04-21,9935.528571428573,28
2016-04-22,9954.898571428572,29
2016-04-25,9965.75892857143,30
2016-04-26,9977.3925,31
2016-04-27,9988.693214285713,32
2016-04-28,10004.012857142856,33
2016-04-29,10007.161785714286,34
2016-05-02,10013.39857142857,0
2016-05-03,10011.140357142856,-1
2016-05-04,10004.1875,0
2016-05-05,10004.205714285714,0
2016-05-06,10003.563214285716,-1
2016-05-09,10001.201785714287,0
2016-05-10,10004.05642857143,1
2016-05-11,10010.509285714286,2
2016-05-12,10011.939285714285,3
2016-05-13,10025.85142857143,4
2016-05-17,10035.34,5
2016-05-18,10050.076071428572,6
2016-05-19,10056.277142857143,7
2016-05-20,10064.599642857142,8
2016-05-23,10067.486071428573,9
2016-05-24,10068.600714285714,10
2016-05-25,10072.585000000001,11
2016-05-26,10080.482857142857,12
2016-05-27,10086.41142857143,0
2016-05-30,10085.827142857142,-1
2016-05-31,10080.164642857142,-2
2016-06-01,10071.904285714283,-3
2016-06-02,10065.993928571426,-4
2016-06-03,10059.169285714286,-5
2016-06-06,10054.2225,-6
2016-06-07,10053.788571428571,-7
2016-06-08,10050.070000000002,0
2016-06-09,10051.852142857142,0
2016-06-10,10041.543214285715,-1
2016-06-13,10031.924285714285,-2
2016-06-14,10020.886785714287,-3
2016-06-15,10012.131428571429,-4
2016-06-16,10000.721428571429,-5
2016-06-17,9988.2525,-6
2016-06-20,9985.273214285715,0
2016-06-21,9986.709642857142,1
2016-06-22,9994.171785714285,2
2016-06-23,10005.033571428572,0
2016-06-24,9993.139642857142,-1
2016-06-27,9969.047857142856,-2
2016-06-28,9956.5975,-3
2016-06-29,9945.749285714288,-4
2016-06-30,9939.956428571428,-5
2016-07-01,9929.913928571428,-6
2016-07-04,9912.195357142858,-7
2016-07-05,9885.763214285715,-8
2016-07-06,9853.154285714287,-9
2016-07-07,9820.49535714286,-10
2016-07-08,9797.885357142857,-11
2016-07-11,9784.634285714286,-12
2016-07-12,9775.9225,-13
2016-07-13,9769.76,-14
2016-07-14,9767.875,-15
2016-07-15,9759.990000000002,-16
2016-07-18,9754.493571428571,-17
2016-07-19,9750.649642857143,0
2016-07-20,9761.627857142857,1
2016-07-21,9779.441071428571,2
2016-07-22,9801.878928571428,3
2016-07-25,9823.005000000001,4
2016-07-26,9847.908214285713,5
2016-07-27,9872.486428571428,6
2016-07-28,9883.661785714285,7
2016-07-29,9895.160357142857,8
2016-08-01,9904.426785714286,0
2016-08-02,9900.402142857141,0
2016-08-03,9922.296785714285,1
2016-08-04,9956.55392857143,2
2016-08-05,9989.408571428572,3
2016-08-08,10018.697499999998,4
2016-08-09,10054.869285714287,5
2016-08-10,10086.111071428573,6
2016-08-11,10123.030714285715,7
2016-08-12,10165.202857142856,8
2016-08-15,10213.986785714285,9
2016-08-16,10258.910714285712,10
2016-08-17,10291.339642857143,11
2016-08-18,10318.826071428572,12
2016-08-19,10339.550714285715,13
2016-08-22,10359.680714285714,14
2016-08-23,10378.415714285715,15
2016-08-24,10398.275357142857,16
2016-08-25,10414.934642857143,17
2016-08-26,10436.596428571429,18
2016-08-29,10450.968928571428,19
2016-08-30,10468.877142857144,20
2016-08-31,10484.778214285714,21
2016-09-01,10496.780714285715,22
2016-09-02,10512.354285714286,23
2016-09-05,10524.949642857144,24
2016-09-06,10539.671428571428,25
2016-09-07,10554.51,26
2016-09-08,10566.823214285714,27
2016-09-09,10582.148214285715,28
2016-09-12,10591.489642857143,29
2016-09-13,10597.158928571429,30
2016-09-14,10597.558571428572,0
2016-09-15,10597.517142857143,-1
2016-09-16,10582.63392857143,-2
2016-09-19,10572.740357142857,-3
2016-09-20,10560.276785714286,-4
2016-09-21,10550.386071428571,-5
2016-09-22,10548.06357142857,-6
2016-09-23,10546.289285714287,-7
2016-09-26,10541.147857142858,-8
2016-09-27,10532.521071428573,-9
2016-09-28,10528.734642857142,-10
2016-09-29,10525.562857142857,-11
2016-09-30,10522.639285714284,-12
2016-10-04,10522.519285714287,0
2016-10-05,10524.52607142857,0
2016-10-06,10523.848571428569,-1
2016-10-07,10521.935,-2
2016-10-10,10520.736428571428,-3
2016-10-11,10520.181785714287,-4
2016-10-12,10519.780357142858,-5
2016-10-13,10510.14642857143,-6
2016-10-14,10506.866428571428,-7
2016-10-17,10500.310357142856,-8
2016-10-18,10495.973571428573,-9
2016-10-19,10494.916071428572,0
2016-10-20,10499.485714285713,1
2016-10-21,10509.448571428571,2
2016-10-24,10522.826071428572,3
2016-10-25,10536.358571428571,4
2016-10-26,10546.304285714285,5
2016-10-27,10562.051071428572,6
2016-10-28,10573.5625,7
2016-10-31,10583.246428571429,8
2016-11-01,10586.448928571428,0
2016-11-02,10575.618571428571,-1
2016-11-03,10564.865357142857,-2
2016-11-04,10560.058928571429,0
2016-11-07,10563.468571428572,1
2016-11-08,10565.039285714287,2
2016-11-09,10573.6275,3
2016-11-10,10577.881071428574,4
2016-11-11,10579.6075,5
2016-11-14,10583.461428571429,6
2016-11-15,10589.402142857143,7
2016-11-16,10595.58107142857,8
2016-11-17,10597.776071428572,9
2016-11-18,10600.897500000001,10
2016-11-21,10606.685357142856,11
2016-11-22,10617.391785714284,12
2016-11-23,10620.3225,13
