,DATE TIME (UTC),MMSI,LATITUDE,LONGITUDE,COURSE,SPEED,HEADING,NAVSTAT,IMO,NAME,CALLSIGN,AISTYPE,A,B,C,D,DRAUGHT,DESTINATION,ETA,AISTYPE_Class,byday
531,2024-01-06 15:49:01,373945000,12.73356,43.27181,154.3,12.0,157,0,9692715,IVS NARUO,3FQI4,70,169,29,19,13,12.8,SG PEBGC,01-18 17:00,7,2024-01-06
535,2024-01-06 16:46:01,354700000,12.72142,43.26381,158.9,8.2,160,0,9500637,NAVIOS LUMEN,3EZS3,79,250,42,26,19,16.6,ARMED GUARD ONBOARD,01-21 12:00,7,2024-01-06
536,2024-01-06 16:48:32,538008918,12.73698,43.27082,156.0,11.8,159,0,9895214,NISSOS KOUFONISSI,V7A2907,80,231,43,14,34,15.4,ARM GUARDS ONBOARD,01-12 13:30,8,2024-01-06
537,2024-01-06 17:05:13,636019306,12.73365,43.26607,155.8,11.7,158,0,9846067,TAHO AUSTRALIA,D5TX2,70,201,28,22,10,13.0,ARMED GUARDS ONBOARD,01-12 03:00,7,2024-01-06
540,2024-01-06 17:17:34,626319000,12.74494,43.26034,154.8,10.5,156,0,9281011,ORIENTAL PEARL,TRAY4,80,209,41,23,21,14.6,GRKLX>INVAD,01-12 06:30,8,2024-01-06
541,2024-01-06 17:20:11,311001082,12.60908,43.4021,301.0,12.6,298,0,9522817,ITALIDA,C6FE2,70,144,25,19,8,9.4,ARMED_GUARD_ON_BOARD,01-09 00:00,7,2024-01-06
542,2024-01-06 17:39:12,403254000,12.7533,43.25679,155.8,9.8,161,0,9266841,LIANA,HZLZ,80,204,37,15,27,8.2,ARM GUARD ONBOARD,01-12 23:00,8,2024-01-06
547,2024-01-06 18:09:06,352002353,12.62782,43.36751,299.8,15.0,299,0,9296810,SERENDI,3E2283,80,204,39,21,21,7.8,ARMED GUARDS ONBOARD,01-26 10:00,8,2024-01-06
548,2024-01-06 18:39:05,565547000,12.608,43.40271,296.3,14.4,296,0,9330927,GFS SAPPHIRE,S6HK5,71,155,15,13,13,10.0,JAZAN,01-08 09:30,7,2024-01-06
550,2024-01-06 19:48:39,574005280,12.7335,43.26746,155.2,11.4,155,8,9258868,ASHER,XVJN7,80,211,40,22,22,14.5,SINGAPORE/PWBG-A,01-19 06:00,8,2024-01-06
552,2024-01-06 20:23:49,671828000,12.75388,43.25537,156.6,7.7,511,0,7615036,BANYAS 1,5VEO4,70,63,9,7,6,4.5,SO BBO,01-07 00:00,7,2024-01-06
553,2024-01-06 20:37:03,447276000,12.62133,43.3849,300.3,14.8,299,0,9856684,AL ADAILIAH,9KJX,80,148,35,24,8,12.1,KWMZR>FRLEH,01-23 11:00,8,2024-01-06
554,2024-01-06 20:57:17,538010117,12.74723,43.25556,155.9,14.6,158,0,9940966,BOTAN,V7A5636,80,192,35,11,26,12.0,4ARM GUARDS ONBOARD,01-22 11:00,8,2024-01-06
557,2024-01-06 21:13:30,636016529,12.61653,43.3851,298.4,12.9,298,0,9310290,MOTARO,D5GP4,70,200,29,20,12,7.2,ARMED GUARD 0NBOARD,01-11 02:00,7,2024-01-06
560,2024-01-06 23:02:10,574005160,12.61032,43.40703,300.2,13.7,300,0,9357860,HAIAN WEST,XVJB7,79,160,15,14,13,9.3,YEHOD ARMGUARD ON,07-01 14:00,7,2024-01-06
561,2024-01-06 23:26:40,636017495,12.75949,43.25388,158.1,10.3,157,0,9524683,ILENAO,D5LG2,70,157,31,24,8,12.8,ARMGUARD ONBOARD,01-09 03:00,7,2024-01-06
563,2024-01-07 00:39:08,572158220,12.60557,43.40662,300.2,13.8,300,0,9155016,X PRESS KOHIMA,T2FH5,75,133,35,24,8,8.8,YEHOD,01-07 20:00,7,2024-01-07
564,2024-01-07 00:40:49,352003251,12.61452,43.41042,301.1,15.9,300,0,9832547,VENTURE,3E7423,80,208,42,25,19,8.5,ARMED GUARDS ONBOARD,01-11 07:00,8,2024-01-07
567,2024-01-07 01:42:14,352002884,12.75232,43.2544,152.0,9.8,155,0,9258478,NEPTUNE I,3E4662,83,201,37,17,25,14.8,FOR ORDERS,01-13 18:00,8,2024-01-07
569,2024-01-07 01:53:47,538008100,12.60881,43.39046,296.8,15.4,294,0,9494096,DIAMANTI,V7FL9,70,206,23,21,11,7.0,SUEZ,01-11 10:00,7,2024-01-07
572,2024-01-07 02:36:03,511100949,12.6205,43.38405,302.2,15.0,301,0,9298272,VALENTE,T8A4170,80,201,27,16,16,8.6,SUEZ,01-12 08:00,8,2024-01-07
573,2024-01-07 02:38:56,374137000,12.73755,43.2693,153.9,10.2,155,0,9761695,TENG DA,3EZR7,70,150,30,14,16,10.8,ARMED GUARDS ON BOD,01-19 00:00,7,2024-01-07
578,2024-01-07 04:28:12,538010856,12.61363,43.38957,302.5,15.1,303,0,9700782,GOOFY,V7A7522,70,171,29,10,22,12.2,"ADABIYA, EGYPT",01-11 06:00,7,2024-01-07
580,2024-01-07 05:44:48,636017958,12.60393,43.40599,299.5,14.6,299,0,9178290,TB FENGZE,D5NN5,79,149,47,24,6,9.1,ARM GUARD NO REL ISR,01-10 14:00,7,2024-01-07
582,2024-01-07 06:15:58,538003101,12.6094,43.38923,300.9,16.3,300,0,9360817,FRAIHA,V7OJ5,80,251,64,25,25,12.3,EG_SUZ,01-10 11:30,8,2024-01-07
583,2024-01-07 06:44:29,511100210,12.61201,43.40917,296.2,10.3,296,0,9076387,ARTICULATE,T8A3309,70,138,28,23,4,9.7,ARMED GUARD ON BOARD,01-14 02:00,7,2024-01-07
584,2024-01-07 06:46:11,538009768,12.62611,43.36418,310.0,19.1,311,0,9086734,AL RAYYAN,V7A5140,80,237,61,28,18,10.8,EG_SUZ,01-10 18:00,8,2024-01-07
587,2024-01-07 07:56:57,209430000,12.7515,43.25867,154.0,9.6,156,0,9453406,MYKONOS WAVE,5BMN3,70,199,30,14,23,14.3,INDIA ARMGUARD,01-17 12:00,7,2024-01-07
590,2024-01-07 09:07:29,636019143,12.75879,43.25157,159.0,10.3,159,0,9616606,VANTAGE DREAM,D5TD4,70,136,34,10,17,10.2,ARM GUARDS ON BOARD,01-19 06:00,7,2024-01-07
591,2024-01-07 09:12:41,636020697,12.70755,43.27084,152.9,13.3,152,0,9931563,PILECKI,5LAG7,70,185,15,15,17,11.3,CN HMN,01-25 05:30,7,2024-01-07
592,2024-01-07 09:19:27,636018675,12.7516,43.25686,155.2,10.2,155,0,9473315,NIKOLAOS S,D5QB9,70,192,33,11,21,12.9,PK KHI,01-14 12:00,7,2024-01-07
593,2024-01-07 09:23:20,636093153,12.73104,43.26039,155.4,12.2,156,0,9610119,CONTESSA,5LJT2,70,196,29,20,12,13.4,IR BKM,01-16 12:00,7,2024-01-07
594,2024-01-07 10:00:28,538008997,12.75711,43.2525,156.3,9.8,158,0,9686558,YOUNG SPIRIT,V7A4176,70,173,33,8,24,12.9,ARMY GUARD ONBOARD.,01-22 12:00,7,2024-01-07
598,2024-01-07 10:27:34,566179000,12.75084,43.25038,156.1,12.6,156,0,9576765,RUDOLF SCHULTE,9V9152,80,142,36,5,23,7.2,ARMED GUADS ON BOARD,01-12 13:30,8,2024-01-07
599,2024-01-07 10:55:18,538003994,12.61452,43.4016,300.9,12.6,298,0,9457763,ATHIRI,V7UP4,80,192,37,8,24,11.4,YANBU S.A.,01-10 05:00,8,2024-01-07
603,2024-01-07 11:42:05,419001268,12.6059,43.40148,301.0,14.5,300,0,9326809,DESH ABHIMAAN,AWUU,81,229,45,18,30,8.6,ARMS GUARD ONBOARD,01-10 03:00,8,2024-01-07
604,2024-01-07 12:00:18,352001184,12.59105,43.30488,324.5,13.2,329,0,9699335,PAN HARVEST,3E3445,70,170,30,9,23,9.5,ARMED GUARD ON BOARD,01-12 01:00,7,2024-01-07
606,2024-01-07 12:06:32,305062000,12.75372,43.2533,154.8,12.7,154,0,9273791,O7 GAJA,V2HP4,79,146,11,8,13,6.3,MUGHARRAQ - UAE,01-14 06:00,7,2024-01-07
607,2024-01-07 12:42:32,215793000,12.6069,43.41022,300.2,12.0,296,0,9552824,ALLIANCE,9HA5285,70,199,30,8,24,8.5,SUEZ EGYPT,01-11 04:00,7,2024-01-07
610,2024-01-07 14:41:17,636019659,12.61126,43.4034,299.9,13.3,298,0,9883364,OCEAN AMBITION,D5VN5,70,169,31,20,12,12.4,ARMED GUARDS ONBOARD,01-11 16:00,7,2024-01-07
612,2024-01-07 15:10:41,677069000,12.73985,43.25452,156.5,7.6,157,0,9367164,AYA ZANOUBYA 3,5IM790,70,69,21,7,8,5.6,BERBERA-SOM,01-08 19:00,7,2024-01-07
614,2024-01-07 16:50:02,538003818,12.63238,43.35981,305.1,12.0,308,0,9441295,EGRET BULKER,V7TK2,70,160,30,13,19,11.4,ARMED GUARDS OB,01-10 16:00,7,2024-01-07
615,2024-01-07 17:14:22,351676000,12.73789,43.2517,154.7,8.9,154,0,9259642,MOHSEN ILYAS,HP3864,70,80,36,10,0,5.8,ARMED GUARDS ONBOARD,01-14 12:00,7,2024-01-07
616,2024-01-07 17:15:27,371089000,12.74186,43.26618,154.3,11.1,155,0,9596090,ZHENG ZHI,H8BP,70,200,29,16,17,12.9,ARMED GUARD ONBOARD,01-26 08:00,7,2024-01-07
617,2024-01-07 17:35:05,403639000,12.61106,43.39413,295.0,10.0,293,0,9917816,RENAD,HZKD,83,147,36,13,22,8.0,SA RAB,01-09 12:00,8,2024-01-07
618,2024-01-07 17:54:42,636021443,12.61696,43.3876,302.1,12.8,299,0,9558907,SW PROGRESS,5LDY5,70,162,28,16,16,11.8,ARMED GUARD ONBOARD,01-12 16:00,7,2024-01-07
622,2024-01-07 18:19:49,636021289,12.61749,43.38783,302.9,14.8,300,0,9238698,MARSA ZENITH,5LDF3,79,143,18,20,5,9.4,HODEIDAH YEMEN,01-08 07:00,7,2024-01-07
623,2024-01-07 19:12:01,636020990,12.60663,43.40055,300.9,16.1,301,0,9337250,ADDISON,D5MB8,70,174,48,9,21,10.8,ARMED GUARD ONBOARD,01-09 18:00,7,2024-01-07
625,2024-01-07 19:36:37,352001200,12.61493,43.39543,297.7,12.9,296,0,9116448,NACC INDIAN,3E3460,9,109,31,15,7,5.9,ARM GUARD ONBOARD,01-12 16:00,9,2024-01-07
626,2024-01-07 19:52:24,477289300,12.74075,43.25332,156.1,11.7,156,0,9707625,KELLETT ISLAND,VROA2,70,162,24,9,23,13.2,ARM GUARD ONBOARD,01-24 20:30,7,2024-01-07
630,2024-01-07 20:09:46,626296000,12.62224,43.38471,298.0,14.4,298,0,9319674,EASTERN GLORY,TRAV4,80,218,26,10,32,9.3,ARM GUARD ON BOARD,01-12 12:00,8,2024-01-07
631,2024-01-07 21:33:06,248195000,12.60862,43.40711,300.1,13.2,298,0,9799616,CYCLADES,9HA4555,70,171,28,21,11,6.6,EGSUZ,01-12 04:00,7,2024-01-07
632,2024-01-07 21:34:56,273611080,12.62573,43.36969,311.1,18.8,314,0,9155389,CRYSTAL STPETERSBURG,UBWY2,79,156,19,11,16,10.5,RULED,01-27 12:00,7,2024-01-07
633,2024-01-07 21:43:55,403508000,12.72285,43.26753,156.0,11.1,156,0,9387009,GHAZAL,HZBM,84,276,57,39,21,20.5,SINGAPORE,01-28 21:00,8,2024-01-07
634,2024-01-07 21:48:32,636021907,12.74708,43.26062,154.0,10.9,154,0,9271327,LEA,A8JR2,80,208,32,21,21,14.9,AE FJR,01-12 23:00,8,2024-01-07
639,2024-01-07 22:11:10,538009463,12.60998,43.38761,300.2,14.2,299,0,9561904,AGIA EKATERINI,V7A4776,70,145,25,7,20,9.2,ARMED GUARD ON BOARD,01-12 06:00,7,2024-01-07
640,2024-01-07 22:16:32,319366000,12.75501,43.25173,154.7,11.0,155,0,9503988,EQUINOX AGNANDOUSSA,ZGBX,70,169,28,20,12,12.6,ARM GUARDS ONBOARD,01-21 22:00,7,2024-01-07
641,2024-01-07 22:34:35,538009719,12.75378,43.25496,153.2,12.2,154,0,9506540,SAFEEN PRIDE,V7A5082,71,0,161,0,25,10.3,DJIBOUTI(ARM GUARDS),01-08 12:00,7,2024-01-07
645,2024-01-07 23:16:57,352002149,12.60715,43.40318,299.1,14.5,301,0,9298492,TOA PAYOH,3E3823,80,150,33,13,19,11.8,"RAS ISA,YEMEN",01-08 20:00,8,2024-01-07
647,2024-01-08 01:20:21,636018733,12.74615,43.25809,154.9,9.5,158,8,9290385,EUROLEADER,D5RD4,80,234,40,31,17,15.7,ARM GUARD ONBOARD,01-14 04:30,8,2024-01-08
648,2024-01-08 01:48:02,538007314,12.76443,43.26498,151.0,9.4,156,0,9380829,NAGUAL,V7IQ9,70,153,25,21,8,10.3,ARMED GUARD ON BOARD,01-13 20:50,7,2024-01-08
649,2024-01-08 01:50:03,636017773,12.74942,43.25831,154.6,9.2,156,0,9230517,NEW PRIDE,D5MQ7,80,226,48,17,31,9.0,RASTANURA,01-15 07:00,8,2024-01-08
653,2024-01-08 02:10:49,636014368,12.75367,43.25385,154.0,10.0,156,0,9389277,ZENOVIA LADY,A8TJ4,80,206,41,15,29,8.5,EG PSD>AE JEA,01-14 01:00,8,2024-01-08
654,2024-01-08 02:28:31,636018307,12.61501,43.38487,302.0,18.0,302,0,9800269,SIKINOS I,D5PD4,80,229,47,29,19,9.3,EG SUZ,01-11 19:00,8,2024-01-08
655,2024-01-08 02:51:14,256794000,12.64178,43.35648,327.3,13.2,332,0,9469508,ADAM I,9HA4010,70,197,32,12,20,14.9,SUEZ CANAL,01-12 19:00,7,2024-01-08
660,2024-01-08 03:10:49,563126200,12.75665,43.24939,152.0,12.3,153,0,9864291,SERI ELBERT,9V6924,80,186,44,13,23,11.9,SOUTH CHINA SEA,01-28 06:00,8,2024-01-08
661,2024-01-08 03:13:19,477423800,12.613,43.39312,301.2,19.5,301,0,9467304,CSCL URANUS,VRKD5,71,146,220,20,32,13.9,DJJIB>SAJED,01-09 16:00,7,2024-01-08
663,2024-01-08 04:04:38,352002853,12.75392,43.25223,157.1,8.1,157,0,9131539,GAZ GMS,3E4634,80,197,33,22,14,8.0,KHORFAKKAN,01-13 12:00,8,2024-01-08
666,2024-01-08 05:48:44,538010330,12.73946,43.26292,157.1,9.6,158,0,9328144,WHITE PEACH,V7A5900,89,151,32,23,9,10.6,IN KRI ARM GUARD OB,01-18 06:30,8,2024-01-08
668,2024-01-08 06:57:44,262006000,12.67207,43.33582,335.6,13.1,339,0,9582427,DVADESETPRVI MAJ,4OCG,70,154,26,19,9,9.1,SUEZ,01-12 06:00,7,2024-01-08
670,2024-01-08 07:03:18,356502000,12.60444,43.40492,300.1,13.9,301,0,9563108,AN HAI WAN,HP6181,80,90,17,4,14,5.7,CHINESE SHIP CREW,01-13 10:00,8,2024-01-08
671,2024-01-08 08:38:42,620999089,12.74943,43.25232,154.2,5.2,157,0,9087673,RICH LUCKY 13,D6A3094,70,85,16,7,12,9.7,DJBOUTI,01-08 03:00,7,2024-01-08
673,2024-01-08 09:42:02,311468000,12.7535,43.23971,155.3,18.4,154,0,9325685,AL MARROUNA,C6VF5,81,229,59,15,29,9.5,QA RLF,01-13 11:00,8,2024-01-08
674,2024-01-08 09:50:06,667001836,12.7376,43.26514,156.9,7.9,511,0,7602314,FARAH 1,9LU2639,79,50,23,3,10,4.5,KN.LAMU,01-15 14:00,7,2024-01-08
678,2024-01-08 10:20:17,355804000,12.62214,43.37216,296.4,11.6,298,0,9222560,CHEETAH-II,3EKB4,9,145,37,12,20,7.5,ARM GUARD ON BOARD,01-13 02:00,9,2024-01-08
679,2024-01-08 10:34:27,538008919,12.71614,43.26533,155.5,13.1,156,0,9895226,NISSOS ANTIMILOS,V7A2908,80,230,43,14,34,14.0,SGSIN,01-21 05:00,8,2024-01-08
680,2024-01-08 10:37:43,511100910,12.75217,43.25967,157.0,8.8,158,0,9114048,EMANO 11,T8A4132,70,81,19,14,4,4.0,OM SLL,01-11 05:00,7,2024-01-08
682,2024-01-08 11:00:42,215044000,12.74287,43.26831,158.6,10.6,158,0,9225043,SCARLET_LADY,9HA4934,70,189,36,16,16,13.1,ARM GUARD ON BOARD,01-11 08:00,7,2024-01-08
683,2024-01-08 11:02:16,636017188,12.75042,43.2591,156.6,9.9,157,0,9730402,JUTTA,D5JS4,70,248,44,25,20,18.3,CN QDG,01-31 18:00,7,2024-01-08
687,2024-01-08 11:34:01,352002137,12.7219,43.27471,153.2,11.3,156,0,9259197,THALIA III,3E3812,89,210,38,25,16,14.7,CN  YINGKOU,02-03 14:00,8,2024-01-08
691,2024-01-08 12:23:53,244620052,12.61558,43.40122,297.0,15.2,297,15,9512783,EENDRACHT,PBMS,0,80,25,8,8,0.0,,,0,2024-01-08
692,2024-01-08 12:41:50,538003360,12.73633,43.27025,156.5,19.4,158,0,9337729,MESAIMEER,V7QG8,81,258,57,35,15,9.6,QA RLF,01-13 05:17,8,2024-01-08
693,2024-01-08 12:55:54,538008223,12.61321,43.39324,299.2,11.9,302,0,9354090,AFEA,V7A2103,70,196,34,25,13,8.0,PORT SAID,01-13 06:00,7,2024-01-08
697,2024-01-08 13:40:38,414585000,12.72428,43.27239,152.2,10.3,155,0,9592032,FEIJING,BOVZ9,70,192,33,26,6,13.7,SINGAPORE,01-22 15:00,7,2024-01-08
698,2024-01-08 14:02:23,538010456,12.60985,43.38855,304.5,12.2,305,0,9412036,SEA HYMN,V7A6068,80,208,42,15,29,8.2,EGSUZ,01-12 17:00,8,2024-01-08
700,2024-01-08 14:29:21,355540000,12.74487,43.26237,154.0,10.0,157,0,9274939,PACIFIC FRIEDA,3EAA3,70,162,28,32,0,12.0,KANDLA,01-15 06:00,7,2024-01-08
701,2024-01-08 14:35:26,566481000,12.6057,43.40853,297.7,12.9,297,0,9713612,EPIC SUSUI,9V2739,80,107,13,7,14,7.3,AE FJR > SD PZU +AG,01-10 10:00,8,2024-01-08
702,2024-01-08 14:49:19,563087400,12.61436,43.37591,297.9,12.7,299,0,9831074,SPETSES LADY,9V6160,80,204,33,18,26,14.1,KW MIB > EG SUZ,01-12 17:00,8,2024-01-08
705,2024-01-08 15:06:58,309333000,12.60353,43.40877,297.9,17.7,298,0,9360881,AL KHARSAAH,C6VG3,84,259,56,20,30,12.2,EG SUZ,01-11 20:00,8,2024-01-08
711,2024-01-08 18:01:35,353732000,12.61406,43.38444,293.6,14.5,292,0,9491575,ATLAS S,3FRX3,70,150,27,20,9,9.1,ARM GUARD ON BOARD,01-13 06:00,7,2024-01-08
712,2024-01-08 18:01:39,636023405,12.65887,43.34621,328.6,11.5,328,0,9465734,CPT STEFANOS M,5LNO4,70,205,20,20,13,12.9,JORF LAFAR,01-24 18:00,7,2024-01-08
713,2024-01-08 18:01:39,255806342,12.65819,43.33473,333.9,15.8,335,0,9892482,UHL FAITH,CQEC3,79,10,140,16,10,7.2,ARMED GUARDS ONBOARD,01-01 00:00,7,2024-01-08
714,2024-01-08 18:01:47,370119000,12.75554,43.2525,157.7,10.1,157,0,9457141,KS PROJECT,3EEH2,70,94,14,2,15,6.0,AL JAZEERA,01-14 15:00,7,2024-01-08
715,2024-01-08 18:30:31,538010007,12.62124,43.38243,300.2,13.8,298,0,9602693,VEGA EVEREST,V7A5454,70,157,23,12,17,10.6,EG SCN,01-12 20:00,7,2024-01-08
716,2024-01-08 18:37:39,477664800,12.72996,43.26721,154.6,11.4,156,0,9874686,CS JI NAN,VRTW5,70,253,39,19,26,14.8,ARMED GUARD ON BOARD,01-18 10:00,7,2024-01-08
723,2024-01-08 19:01:58,352001865,12.75183,43.25982,154.8,9.4,154,0,9226619,JIN JIANG,3E2776,70,250,39,28,17,18.0,ARMED GUARD ONBOARD,01-24 09:00,7,2024-01-08
724,2024-01-08 19:15:41,636018308,12.6027,43.40633,303.4,16.1,304,0,9800271,TILOS I,D5PD5,80,234,40,18,30,9.3,MARSA BASHAYER,01-14 12:00,8,2024-01-08
725,2024-01-08 19:21:21,352002942,12.60454,43.41119,300.0,13.7,299,0,9247780,TURACO,3E4698,80,198,42,11,31,8.0,SUEZ,01-13 10:00,8,2024-01-08
726,2024-01-08 19:42:15,538008341,12.74169,43.26187,158.3,10.8,158,0,9831799,TOMINI FELICITY,V7A2257,70,172,27,9,23,11.9,ARMED GUARD ON BOARD,01-20 05:00,7,2024-01-08
727,2024-01-08 19:47:22,477641700,12.75705,43.25238,160.0,8.8,159,0,9482471,BEIJING VENTURE,VRGB8,70,160,30,22,10,12.5,ARMED GUARD ONBOARD,01-24 14:00,7,2024-01-08
728,2024-01-08 19:57:32,240168000,12.60057,43.40138,300.2,17.0,299,0,9271341,OLYMPIC FLAG,SWDF,80,237,37,17,30,9.2,ARM GUARD ONBOARD,01-12 10:00,8,2024-01-08
735,2024-01-08 20:25:31,636022638,12.60281,43.4109,299.7,14.7,299,0,9967677,MAGMA INTEGRITY,5LJT4,70,177,22,22,10,11.7,EGSUZ,01-12 23:00,7,2024-01-08
736,2024-01-08 20:31:11,352002170,12.7607,43.25739,154.0,12.3,153,0,9937220,TOKUGAWA,3E3837,70,202,27,21,11,13.4,SGSIN,01-23 06:00,7,2024-01-08
737,2024-01-08 20:57:49,636021959,12.75132,43.25742,156.0,10.9,157,0,9422366,CONSTANTIOS,5LGN3,89,238,36,20,28,13.8,ARMED GAURDS ONBOARD,01-14 08:00,8,2024-01-08
742,2024-01-08 21:14:28,636015613,12.75067,43.26047,155.9,10.6,151,0,9622667,INNOVATION,D5BV7,77,194,35,8,24,14.5,ARMGUARD ONBOARD,01-22 22:00,7,2024-01-08
743,2024-01-08 21:30:01,538009037,12.72358,43.26169,157.6,11.2,158,0,9863429,MARITIME GLORY,V7A4229,80,205,45,25,19,13.2,ARM GUARDS ON BOARD,01-14 06:00,8,2024-01-08
747,2024-01-08 22:52:57,636021009,12.67714,43.33773,333.2,14.5,332,0,9388778,BLUE INTEGRITY,5LBU6,80,203,43,17,25,14.7,SUEZ_ARMED GUARD O/B,01-12 06:00,8,2024-01-08
748,2024-01-08 23:06:09,620745000,12.60506,43.40178,300.7,10.2,511,0,7504122,MERINOS LIVESTOCK,D6A2751,70,0,0,0,0,4.6,JEDDAH,12-01 10:00,7,2024-01-08
750,2024-01-08 23:48:29,477318500,12.74552,43.25899,154.1,10.7,156,0,9426336,SHELTER ISLAND,VRSQ8,70,172,27,21,11,13.2,CN TXG,02-08 00:30,7,2024-01-08
751,2024-01-08 23:50:27,636022384,12.64663,43.34785,325.0,17.2,330,0,9249130,BUTTERFLY A,5LIN4,89,204,43,21,21,8.0,ARMED GUARD ONBOARD,01-12 18:00,8,2024-01-08
