,DATE TIME (UTC),MMSI,LATITUDE,LONGITUDE,COURSE,SPEED,HEADING,NAVSTAT,IMO,NAME,CALLSIGN,AISTYPE,A,B,C,D,DRAUGHT,DESTINATION,ETA,AISTYPE_Class,byday
258,2024-03-27 13:55:43,352001823,12.75295,43.25265,156.0,12.7,154,0,9308077,TYCHE 1,3E2739,80,231,44,20,28,15.0,INSIK,04-02 12:00,8,2024-03-27
261,2024-03-27 14:28:32,354380000,12.71463,43.2747,155.5,10.1,154,0,9121869,SIDRA HALIMA,3FCM3,70,92,8,15,3,6.8,ADEM EGYPTIAN CREW,03-27 23:00,7,2024-03-27
262,2024-03-27 14:37:52,671781000,12.61007,43.40275,301.8,8.5,511,0,6422303,ALFA LIVE STOCK,5VEH8,70,57,16,12,12,4.5,JEDDAH _SYRIAN/CREW,03-30 12:00,7,2024-03-27
263,2024-03-27 14:55:38,352003305,12.72632,43.26895,157.0,13.2,154,0,9297888,CORDELIA MOON,3E7468,80,230,44,30,20,14.8,SIKKA_INDIA,04-02 20:00,8,2024-03-27
264,2024-03-27 15:02:13,248344000,12.62059,43.39507,301.6,11.3,306,0,1008205,IDOL,9HA4615,37,25,35,5,6,2.8,NO LINK TO ISR UK US,04-02 18:00,3,2024-03-27
267,2024-03-27 15:30:29,636093188,12.6124,43.39543,301.0,11.0,303,0,9471252,BLUE SPIRIT,5LIK3,70,194,35,9,23,14.6,EG SUZ,03-31 12:00,7,2024-03-27
268,2024-03-27 16:04:51,273389770,12.6626,43.34123,334.6,12.4,335,0,8520496,ORION-1,UCET,70,71,23,5,7,5.0,MKK RUS ARMED GUARD,04-25 12:00,7,2024-03-27
270,2024-03-27 16:45:15,572158220,12.61045,43.3973,301.4,15.2,301,0,9155016,X PRESS KOHIMA,T2FH5,75,133,35,24,8,8.6,SAJED,03-29 12:00,7,2024-03-27
271,2024-03-27 17:36:20,341471001,12.66938,43.2876,162.0,4.1,160,0,8903155,PEACELAND,V4TJ5,70,130,39,13,13,5.3,AEDXB,04-11 08:00,7,2024-03-27
272,2024-03-27 17:49:33,563168200,12.64083,43.35536,316.1,17.4,322,0,9875379,X-PRESS ALTAIR,9V8346,71,181,18,12,23,11.3,JEDDAH/3ARM GAR.ON B,03-29 09:00,7,2024-03-27
273,2024-03-27 17:52:33,304563000,12.7466,43.25788,154.1,9.7,154,0,9131101,CALYPSO GAS,  V2YC2,80,0,0,0,0,5.0,KHORFAKKAN,03-31 01:00,8,2024-03-27
276,2024-03-27 18:07:21,572242220,12.7165,43.28442,155.8,10.4,157,0,9278507,BREEZE,T2JT5,88,149,34,22,10,10.9,RUS CARGO ONBOARD,04-02 10:00,8,2024-03-27
277,2024-03-27 18:10:27,622112802,12.75428,43.24469,156.1,10.3,158,0,9161182,ELREEDY STAR,6ALJ,70,138,16,13,11,8.5,DJ JIB,03-28 02:00,7,2024-03-27
278,2024-03-27 18:11:57,636015928,12.692,43.274,153.0,10.9,154,0,9416408,TENACITY,D5DN7,89,150,32,13,19,8.1,IRBND,04-01 21:00,8,2024-03-27
279,2024-03-27 18:15:06,376985000,12.61677,43.32866,152.9,9.6,152,0,9128116,BOS BOUTROS,J8B5936,70,139,28,13,13,10.4,IN HZR (SYRIAN CREW),04-03 08:00,7,2024-03-27
280,2024-03-27 18:15:22,626420000,12.6462,43.35462,321.0,15.3,324,0,9316127,SCF VANKOR,TRBL3,80,233,47,28,22,9.2,PARADIP-RUSSIA,04-01 03:00,8,2024-03-27
289,2024-03-27 21:23:54,636018917,12.6146,43.39102,299.4,14.9,299,0,9410648,EUROINTEGRITY,A8RO4,80,203,41,23,19,8.3,ARMED GUARD ONBOARD,04-01 00:00,8,2024-03-27
293,2024-03-27 22:12:17,371731000,12.74685,43.23586,157.0,10.4,157,0,9313761,ARSOS M,H9VP,89,148,32,20,12,11.2,ARMGUARD ONBOARD,04-09 02:00,8,2024-03-27
294,2024-03-27 22:19:21,461000039,12.63929,43.35728,329.3,14.8,330,0,8604058,ALNAEMA,A4AA31,30,25,70,14,2,6.5,ARMED GUARD ON BOARD,05-30 24:60,3,2024-03-27
295,2024-03-27 23:00:33,477353500,12.6238,43.37015,300.0,13.6,301,0,9602980,GLORY SEA,VRIU7,70,162,27,12,20,11.8,CHA VSL CHA CREW,03-29 08:00,7,2024-03-27
296,2024-03-27 23:06:35,626315000,12.74927,43.25508,155.0,10.4,157,0,9321706,MERCURY,TRAX8,80,229,46,22,26,16.0,ARM GUARDS ON BOARD,04-02 20:00,8,2024-03-27
298,2024-03-27 23:35:41,564220000,12.74303,43.26163,150.0,10.1,153,0,9300221,THOR MERCURY,9V2557,70,172,17,19,13,12.7,ARMED GUARD ONBOARD,04-02 08:30,7,2024-03-27
301,2024-03-28 01:14:27,353956000,12.75039,43.25241,159.8,9.6,157,0,9219458,FU TONG,HO8868,70,163,26,19,12,11.5,ALL CHINESE CREW&OWN,04-22 11:00,7,2024-03-28
303,2024-03-28 01:15:32,352003497,12.60281,43.41276,299.2,14.6,300,0,9346873,AQUARIUS II,3E5156,80,214,32,22,20,8.0,ALL CHINESE CREW,04-01 20:00,8,2024-03-28
305,2024-03-28 01:51:16,355701000,12.73347,43.2624,155.5,10.4,156,0,9244221,LUCKY JASON,H9DR,70,193,32,14,18,13.5,ALL CHINESE CREW,04-16 03:00,7,2024-03-28
308,2024-03-28 02:00:48,538008413,12.60838,43.40687,299.0,14.8,300,0,9218844,GULF TRADER,V7A2329,70,199,26,22,10,7.3,RUSSIA KAVKAZ,04-07 12:00,7,2024-03-28
310,2024-03-28 02:31:05,356564000,12.74378,43.25747,154.0,9.5,156,8,9300958,BOHWA AMOY,H9OW,70,86,15,9,10,7.8,CHINA OWNER SHIP,04-04 20:00,7,2024-03-28
311,2024-03-28 02:55:16,511100773,12.61967,43.38973,298.9,12.8,298,0,9247883,ELZA,T8A3978,80,204,40,17,24,8.0,PORT SUEZ,04-01 08:00,8,2024-03-28
314,2024-03-28 03:20:15,373780000,12.60557,43.40098,299.1,12.8,300,0,9445203,REK GRACE,3FYV6,70,144,25,19,8,9.0,DILISKELSI,05-04 18:00,7,2024-03-28
315,2024-03-28 03:50:23,626281000,12.61277,43.3979,296.0,12.1,296,0,9311531,LEFKADA,TRAT5,80,213,26,21,21,8.5,PORT SUEZ,04-01 15:00,8,2024-03-28
318,2024-03-28 05:00:05,538009052,12.60524,43.39879,300.1,14.2,299,0,9637428,SSI DAUNTLESS,V7A4246,70,160,30,9,23,11.1,TRVSL/NO REL.ISRAEL,04-08 04:30,7,2024-03-28
319,2024-03-28 05:11:10,375172000,12.73728,43.2631,151.0,12.7,153,0,9363390,LEO,J8B6502,71,150,49,22,10,10.5,SALALAH,03-31 13:00,7,2024-03-28
320,2024-03-28 05:21:14,256545000,12.75916,43.25543,156.9,9.6,159,0,9442495,SANTA CRUZ,9HA5879,79,199,30,10,22,13.2,ARMGUARD ONBOARD,04-04 14:00,7,2024-03-28
323,2024-03-28 06:11:23,215929000,12.74713,43.25806,154.7,10.7,155,0,9309526,CATALONIA,9HWS7,71,176,13,28,0,7.8,AMR GUARD ONBOARD,04-02 21:30,7,2024-03-28
324,2024-03-28 07:06:56,352002880,12.62951,43.36298,313.1,16.8,313,0,9182019,STAR BLESSING,3E4658,79,139,44,19,9,8.8,CHINA NO CALL ISRAEL,03-31 16:00,7,2024-03-28
326,2024-03-28 07:42:40,357292000,12.75797,43.26239,155.8,6.7,155,0,9184847,AZAYEZ,3FFF9,70,216,9,14,18,13.6,BIK,04-08 06:00,7,2024-03-28
329,2024-03-28 12:15:13,636023231,12.61135,43.38232,300.9,14.3,301,0,9446130,CL HIBISCUS,5LMR4,70,160,30,14,18,9.7,CHINA OWNER CREW,03-30 16:00,7,2024-03-28
330,2024-03-28 12:18:19,677029000,12.73832,43.25817,153.1,7.9,152,8,7712585,ABU YASSER II,5IM390,90,50,36,8,6,4.0,DJIBOUTI,03-28 21:00,9,2024-03-28
333,2024-03-28 13:14:25,538009156,12.60141,43.39745,297.8,14.1,299,0,9274654,TONDA,V7A4391,82,154,32,20,11,11.0,OWNER&CREW CHINESE,04-01 19:00,8,2024-03-28
334,2024-03-28 13:19:20,511100923,12.58468,43.3698,118.2,11.5,119,0,9232888,KSENA,T8A4146,80,0,244,0,42,13.9,CHINA,04-17 11:00,8,2024-03-28
335,2024-03-28 13:23:55,352002439,12.61884,43.39386,300.1,15.1,299,0,9250737,IJEMO,3E4094,80,224,45,23,23,8.5,SUEZ CANAL / EGYPT,04-01 16:00,8,2024-03-28
336,2024-03-28 13:47:56,636020990,12.73553,43.26031,156.3,14.3,156,0,9337250,ADDISON,D5MB8,70,174,48,11,19,11.3,ARMED GUARD ONBOARD,04-02 07:00,7,2024-03-28
339,2024-03-28 14:17:15,352003068,12.72566,43.26629,154.2,11.1,155,0,9315654,KAPOK,3E6616,80,235,39,18,30,15.0,CHINESE OWNER & CREW,04-04 09:30,8,2024-03-28
341,2024-03-28 15:15:23,636021872,12.60562,43.40499,297.6,12.9,297,0,9583615,PROTECTOR ST.RAPHAEL,5LGC5,79,162,28,23,9,11.7,NO RELATION W/ISRAEL,01-31 03:00,7,2024-03-28
343,2024-03-28 17:12:05,372669000,12.62776,43.37096,300.0,13.9,296,0,9236004,KATIUSKA,3FXO6,88,233,41,25,23,8.5,SUEZ    CHINESE VSL,04-02 07:00,8,2024-03-28
344,2024-03-28 18:14:46,403511001,12.61623,43.39347,301.0,12.4,298,0,9399272,NCC HUDA,HZDZ,80,147,36,8,24,10.8,SAGIZ,03-30 12:00,8,2024-03-28
345,2024-03-28 18:31:27,636020275,12.6052,43.39922,299.9,16.3,299,0,9801732,AL KARAMA,D5YM2,70,175,25,19,13,9.9,SUEZ ADNOC GROUP,04-02 04:00,7,2024-03-28
346,2024-03-28 18:46:21,403647000,12.61105,43.39204,299.1,14.7,297,0,9917892,AMWAJ,HZKX,82,149,34,10,25,9.7,SA JED,03-30 15:00,8,2024-03-28
350,2024-03-28 19:48:35,248195000,12.60923,43.40212,300.4,14.3,300,0,9799616,CYCLADES,9HA4555,70,171,28,21,11,12.0,YESAL/ARMEDGUARD OB,03-29 19:00,7,2024-03-28
352,2024-03-28 20:20:52,314742000,12.60713,43.40895,299.2,13.8,298,0,9186625,LOURA B,8PLO4,89,146,37,17,15,11.7,YE RAI,03-29 15:00,8,2024-03-28
353,2024-03-28 20:47:45,352002974,12.60391,43.40971,298.5,12.6,305,0,8910897,GAS ORIENT,3E4726,89,162,62,12,24,12.4,RAS ISA,03-29 22:30,8,2024-03-28
356,2024-03-28 21:39:50,422039300,12.745,43.258,155.0,10.4,154,0,9283019,AZARGOUN,EPBZ7,79,190,17,15,15,7.6,IRBND,04-03 12:00,7,2024-03-28
357,2024-03-28 22:02:48,636020609,12.74993,43.25838,153.0,11.6,157,0,9307009,YOGI,D5ZZ2,79,210,70,15,25,11.2,CNTAO,04-15 09:00,7,2024-03-28
360,2024-03-28 23:22:45,636022259,12.6185,43.38491,302.6,15.3,301,0,9181118,CAPT NATURE,5LHX9,70,244,45,19,26,11.7,"SUEZ, EGYPT",04-02 18:00,7,2024-03-28
361,2024-03-28 23:22:48,374808000,12.59582,43.40446,304.9,10.8,309,0,9190078,GLOBAL ACE,3FJW3,0,105,29,10,11,8.3,HODAIDAH>INDIAN CREW,03-29 18:00,0,2024-03-28
362,2024-03-28 23:33:08,538010517,12.75352,43.26274,155.5,8.3,157,0,9472098,MESK,V7A6159,70,160,30,13,19,12.6,ADEN YEMEN,03-29 14:30,7,2024-03-28
363,2024-03-28 23:34:09,314772000,12.74398,43.25171,157.0,8.0,158,0,9412610,TRUE FAITH,8PQO1,70,154,20,16,14,10.2,DJ_JIB.SYRIAN CREW,03-29 07:30,7,2024-03-28
368,2024-03-29 00:20:47,341817000,12.75655,43.25468,154.6,11.7,155,0,9217022,MARSA NEPTUNE,V4UW3,70,191,16,22,8,8.0,DJ JIB,03-29 08:00,7,2024-03-29
371,2024-03-29 02:03:00,309587000,12.73562,43.2595,157.5,10.5,157,0,9107306,PINE ARROW,C6NZ3,70,171,19,16,15,7.6,MY PKG,04-10 04:00,7,2024-03-29
372,2024-03-29 02:05:21,371446000,12.71714,43.2898,154.6,14.1,153,0,7622041,ZEIN 1,3EPC6,79,97,66,12,11,9.1,IRAQ OWNER PALESTINE,04-03 17:00,7,2024-03-29
373,2024-03-29 02:08:18,636020659,12.61918,43.38624,296.7,17.9,298,0,9400112,PINOCCHIO,5LAB8,79,224,52,12,20,13.5,UAE OWNER DONT SHOOT,04-01 16:00,7,2024-03-29
374,2024-03-29 02:14:17,636015721,12.60706,43.39672,302.3,10.7,305,0,9569499,T PROCYON,D5CK7,82,120,26,10,13,9.4,RABIGH  CHINESE CREW,04-01 04:00,8,2024-03-29
375,2024-03-29 02:15:59,352002074,12.62597,43.35633,300.7,14.3,300,0,9282508,CAUVERI,3E3761,80,217,35,28,16,8.5,SUEZ FOR ORDER,04-02 10:00,8,2024-03-29
377,2024-03-29 03:25:31,538002838,12.73942,43.26353,158.4,10.1,158,8,9280770,ANNA SMILE,V7MD5,70,198,27,20,12,13.0,OMAN,04-03 09:00,7,2024-03-29
381,2024-03-29 08:40:07,636023658,12.63763,43.35832,326.0,16.7,334,0,9253296,SFT EGYPT,A8CI9,70,189,71,12,20,11.9,CHINESE VESSEL N CRE,03-31 06:00,7,2024-03-29
382,2024-03-29 09:00:21,626319000,12.64678,43.35228,334.4,16.0,337,0,9281011,ORIENTAL PEARL,TRAY4,80,209,41,23,21,8.5,PRIMORSK,04-15 15:00,8,2024-03-29
384,2024-03-29 09:20:32,538006239,12.74949,43.25985,154.0,9.5,156,0,9700225,AL BETROLEYA,V7KY4,80,146,37,12,20,8.5,ARMED GUARDS ONBOARD,04-03 05:00,8,2024-03-29
386,2024-03-29 12:04:58,371988000,12.60557,43.40973,297.0,14.2,300,0,9194983,DELIVER,3FQG9,80,232,43,24,24,8.5,CHINESE OWNER,04-03 11:00,8,2024-03-29
387,2024-03-29 15:16:16,422036100,12.61096,43.39786,300.0,14.2,304,0,9167291,JAIRAN,EPBW2,70,148,26,19,7,9.9,SUEZ,04-02 22:00,7,2024-03-29
389,2024-03-29 16:07:22,419001618,12.7402,43.26122,154.0,9.3,156,8,9305635,SM NEYYAR,VTJU,70,100,0,15,15,10.8,DJIBOUTI,03-29 12:00,7,2024-03-29
390,2024-03-29 16:34:25,636023365,12.62437,43.37475,303.0,15.1,301,0,9304289,CRATER,5LNI9,70,199,26,20,12,7.5,EG SUZ,04-03 02:00,7,2024-03-29
391,2024-03-29 16:49:32,676072000,12.60231,43.40748,301.2,11.8,511,0,8702343,BARAKAT,5IM887,99,70,5,10,3,4.5,JEDDAH,06-28 22:00,9,2024-03-29
392,2024-03-29 16:56:41,511100869,12.6184,43.39342,301.0,18.1,300,0,8310542,MAYSORA,T8A4084,0,148,48,16,12,9.0,AQABA,04-01 16:00,0,2024-03-29
397,2024-03-29 17:28:12,352003339,12.63228,43.36532,308.7,15.2,323,0,9956018,SAQR,3E7496,80,199,41,15,29,14.5,SAYNB,04-01 08:00,8,2024-03-29
398,2024-03-29 17:41:10,626382000,12.72486,43.26949,155.5,9.9,155,0,9312884,NS COLUMBUS,TRBG5,89,201,43,17,25,14.7,RUULU-INVAD,04-04 07:00,8,2024-03-29
399,2024-03-29 17:51:35,403536000,12.61167,43.39842,301.3,12.6,301,0,9484730,NISALAH,HZFF,80,278,55,27,33,20.9,SAGIZ,03-31 09:30,8,2024-03-29
400,2024-03-29 17:58:52,414550000,12.65899,43.34777,333.3,12.9,335,0,9331749,KUAI BANG HAI 16,BOSS3,75,160,30,13,19,11.8,ALL CREW CHINESE,04-01 09:00,7,2024-03-29
402,2024-03-29 18:08:41,422905000,12.60201,43.40892,302.5,16.7,305,0,9270684,DAISY,EPAK8,79,171,16,14,16,12.0,EGSUZ,04-02 08:02,7,2024-03-29
405,2024-03-29 19:02:18,624019000,12.60308,43.40239,302.4,15.5,305,0,9617363,GAMBELLA,ETGM,70,150,16,10,17,6.3,MASSAWA,03-31 02:00,7,2024-03-29
406,2024-03-29 19:18:16,403521001,12.73137,43.26404,154.2,11.9,156,0,9620956,BAHRI HOFUF,HZEM,79,137,87,9,23,7.5,CNSGH,04-14 21:00,7,2024-03-29
407,2024-03-29 19:31:20,563088400,12.61452,43.39458,302.2,13.4,301,0,9599767,INCE BEYLERBEYI,9V6435,70,171,28,9,23,12.5,SALEEF/YEMEN,03-30 19:00,7,2024-03-29
408,2024-03-29 19:43:46,636016824,12.61182,43.39773,299.0,14.7,300,0,9376309,GEMINI,D5HZ3,70,165,25,21,11,11.4,ARM GUARDS ONBOARD,04-03 10:00,7,2024-03-29
412,2024-03-29 20:47:26,215882000,12.6114,43.39781,299.2,16.1,300,0,9479034,MALTEZA,9HA5349,70,162,28,19,13,6.1,ARMED GUARDS ONBOARD,03-22 14:00,7,2024-03-29
414,2024-03-29 21:13:02,626368000,12.62771,43.37262,306.9,17.1,313,0,9511521,MOSKOVSKY PROSPECT,TRBE7,89,209,41,24,20,9.0,ARMED GUARDS ONBOARD,04-17 23:00,8,2024-03-29
415,2024-03-29 21:14:41,636015594,12.70061,43.27552,154.8,8.7,156,0,9595395,DELTA,D5BS6,70,149,31,20,10,10.1,AEJEA,04-07 06:00,7,2024-03-29
416,2024-03-29 21:34:35,636022303,12.62677,43.37307,303.0,17.3,302,0,9242223,SHUN TAI,5LIC9,80,207,40,18,24,8.7,ARM O/B CN CW/NO ISR,04-03 12:00,8,2024-03-29
421,2024-03-29 22:39:33,352002791,12.74607,43.25756,156.2,7.5,160,0,9383950,ELEGANCE,3E5080,80,203,41,27,15,14.7,RUNVS>INSIK,04-04 16:30,8,2024-03-29
422,2024-03-29 23:05:19,572142220,12.60795,43.4031,299.0,14.5,300,0,9273636,SPICA,T2ER5,89,149,34,9,23,11.0,EGSZC,04-04 10:00,8,2024-03-29
424,2024-03-29 23:17:45,352002679,12.73391,43.26716,156.5,8.6,158,0,9368223,ACHILLES,3E4993,80,203,42,19,23,14.9,FOR ORDER,04-04 15:00,8,2024-03-29
425,2024-03-29 23:58:55,248376000,12.71415,43.27444,154.8,8.8,157,0,9805659,GENOA,9HA4627,70,174,26,12,20,12.9,ARMED GUARD ONBOARD,04-07 20:00,7,2024-03-29
430,2024-03-30 01:21:30,314514000,12.61439,43.38898,302.0,9.0,304,0,9179347,PRINCESS HALIMA,8PAW3,80,141,35,19,10,9.5,HODEIDAH,01-04 06:00,8,2024-03-30
431,2024-03-30 02:05:03,341264001,12.68333,43.28452,154.6,11.2,249,0,9167057,MAYAR,V4LK5,70,16,87,3,14,5.4,BOSASO,03-31 07:00,7,2024-03-30
433,2024-03-30 02:06:10,352001571,12.75535,43.26191,155.8,9.2,156,0,9287780,ETERNAL BRIGHT,3E3477,70,192,33,19,13,12.8,CHINA SHIP/CREW,04-13 08:00,7,2024-03-30
434,2024-03-30 02:08:48,352001450,12.75059,43.24994,155.8,9.7,154,0,9757345,SILK SPIRIT,3E2471,70,169,10,19,9,7.4,CHINA NO CONTACT ISL,04-11 12:00,7,2024-03-30
435,2024-03-30 02:58:49,630001116,12.75748,43.25082,157.0,10.0,157,0,9273442,PIER,J5AN6,80,193,35,13,19,12.8,JEBEL ALI,05-04 06:00,8,2024-03-30
439,2024-03-30 04:03:30,341139000,12.61501,43.39569,301.0,10.4,303,0,8222111,GREENLAND,V4KT4,70,89,66,12,13,8.0,PORT SUEZ,04-04 08:00,7,2024-03-30
441,2024-03-30 04:49:26,314648000,12.74322,43.25642,157.6,7.3,159,0,9438250,ALMA MARINE,8PBM7,80,81,37,14,5,8.0,SOBBO,03-30 22:00,8,2024-03-30
442,2024-03-30 05:09:49,271043241,12.72597,43.2608,157.0,9.1,158,0,9108257,DENAK VOYAGER,TCUX2,70,192,32,13,19,13.8,INPRT\ARMED GUARDS,04-10 17:00,7,2024-03-30
444,2024-03-30 05:44:45,538009719,12.72085,43.27072,154.7,7.8,153,0,9506540,SAFEEN PRIDE,V7A5082,71,0,161,0,25,10.1,DJIBOUTI(ARM GUARDS),03-30 20:30,7,2024-03-30
448,2024-03-30 07:11:00,477231800,12.61748,43.38439,301.0,12.6,301,0,9813058,SAMC SWAN,VRSC7,1,96,24,4,15,7.6,EGSUZ,04-03 09:00,1,2024-03-30
449,2024-03-30 10:25:42,626391000,12.63229,43.3612,312.8,15.6,321,0,9339325,NS LAGUNA,TRBH6,89,209,40,6,38,8.0,RUSSIAN CREW /ARM GU,04-03 09:00,8,2024-03-30
450,2024-03-30 11:12:01,312417000,12.6306,43.36333,307.5,15.8,309,0,9159737,CAPE SCOTT,V3WM2,79,151,25,17,9,6.3,BEIRUT,04-05 11:00,7,2024-03-30
451,2024-03-30 12:06:57,538009462,12.72834,43.26693,153.8,8.5,152,0,9405071,CAPE RAY,V7QS6,70,250,42,23,22,18.2,CN QDG ALL CHINESE,04-25 00:00,7,2024-03-30
452,2024-03-30 12:07:32,352003328,12.74338,43.26331,154.4,8.8,148,0,9284245,HARVEST LEGACY,3E7486,70,163,27,21,11,12.0,ARMEDGUARD ONBOARD,04-07 01:00,7,2024-03-30
453,2024-03-30 12:53:14,565425000,12.60373,43.39437,298.0,20.0,299,0,9342700,WAN HAI 316,9VKB5,70,171,42,16,16,12.1,JEDDAH,04-01 05:30,7,2024-03-30
454,2024-03-30 12:55:11,314784000,12.60968,43.41143,299.0,15.5,300,0,9438614,POLAR LADY,8PRO4,79,200,25,22,10,7.3,ARM GUARD/RUS CREW,04-03 12:00,7,2024-03-30
459,2024-03-30 13:58:31,636016988,12.61813,43.3865,299.0,15.0,299,0,9323895,EGE-M,D5IS9,70,161,29,21,12,5.7,EG SUZ,04-04 04:00,7,2024-03-30
461,2024-03-30 14:35:59,636021002,12.62319,43.37354,300.1,17.7,304,0,9354167,HAKUNA MATATA,5LBT7,79,224,80,27,13,14.0,ARMED GUARD ON BOARD,04-02 20:00,7,2024-03-30
462,2024-03-30 14:59:07,352003056,12.56067,43.33422,301.8,16.5,301,0,9388780,KHALISSA,3E6604,89,203,42,9,33,14.8,INDIA TO RUSSIA,04-03 23:00,8,2024-03-30
465,2024-03-30 16:07:52,538010487,12.56977,43.34239,300.0,15.0,299,0,9332640,CHRYSTAL ARCTIC,V7A6108,89,193,35,20,12,8.5,AIN SUKHNA EGYPT,04-02 09:00,8,2024-03-30
466,2024-03-30 17:24:19,636022405,12.59645,43.33232,112.5,9.8,116,0,9297369,URSUS ARCTOS,5LIP9,80,223,28,28,16,13.8,EGPSD-INSIK,04-05 13:00,8,2024-03-30
467,2024-03-30 18:15:48,636021289,12.69294,43.28373,159.6,10.5,156,0,9238698,MARSA ZENITH,5LDF3,79,145,16,5,20,8.1,DJIBOUTI,03-30 16:00,7,2024-03-30
468,2024-03-30 18:52:51,511100897,12.74158,43.26382,156.0,8.2,157,0,9253909,JAMES II,T8A4118,89,231,41,23,23,17.1,QINGDAO,04-25 12:00,8,2024-03-30
470,2024-03-30 19:39:03,352002063,12.73446,43.26344,156.2,8.4,158,0,9321677,DAPHNE V,3E3751,80,209,41,18,26,14.0,INSIK,04-05 16:30,8,2024-03-30
473,2024-03-30 20:53:50,626395000,12.63749,43.36151,306.1,17.0,311,0,9339337,NS LOTUS,TRBI2,80,215,34,29,15,8.7,AST ON BOARD,04-03 20:30,8,2024-03-30
474,2024-03-30 22:12:19,441946000,12.62567,43.35885,286.8,13.7,278,0,9586758,MEGA CARAVAN 2,DSMZ7,90,10,154,19,28,5.2,NO RELATION ISRAEL,04-05 00:50,9,2024-03-30
475,2024-03-30 22:22:27,636021674,12.62364,43.36291,298.9,15.8,299,0,9597111,LILA CHENNAI,5LFD6,70,166,30,16,16,7.2,ARMED GUARDS ONBOARD,04-04 10:00,7,2024-03-30
476,2024-03-30 23:42:40,229069000,12.72298,43.27018,155.9,8.7,157,0,9633446,NOVO,9HA3042,80,232,42,28,22,15.1,INMUM,04-05 22:30,8,2024-03-30
478,2024-03-31 00:06:14,268238202,12.75552,43.25462,156.0,6.6,160,0,9278739,OSLEEN,T7AG6,70,150,25,14,14,10.3,DJ JIB,03-31 12:00,7,2024-03-31
480,2024-03-31 01:27:38,636021875,12.60578,43.4062,299.3,13.4,300,0,9399557,PANAMAX OSTRIA,5LGC8,70,192,33,25,7,7.1,MINASACRE,03-29 19:30,7,2024-03-31
481,2024-03-31 01:30:06,613003410,12.6028,43.38957,300.1,16.3,301,0,9229374,ODUNE,TJMC148,80,230,43,15,35,9.3,"SUEZ, EGYPT",04-04 10:00,8,2024-03-31
482,2024-03-31 01:56:29,636020910,12.60028,43.40234,300.6,15.6,303,0,9292125,KONRAD,5LBI2,71,153,22,14,13,11.1,SUEZ,04-03 10:00,7,2024-03-31
483,2024-03-31 01:56:32,626409000,12.63767,43.36391,313.7,14.1,320,0,9422457,SCF BAIKAL,TRBJ8,89,228,47,33,15,9.3,CN HUI>RUS FOR ORDER,04-03 23:00,8,2024-03-31
484,2024-03-31 01:58:19,256596000,12.62358,43.37104,299.7,14.2,301,0,9518115,FANEROMENI,9HA5898,70,203,26,22,10,8.3,ARMED GUARDS ONBOARD,04-04 06:00,7,2024-03-31
485,2024-03-31 01:58:32,518998800,12.73199,43.26752,156.5,10.0,155,0,9408205,FAST KATHY,E5U4780,80,228,46,14,34,15.7,CHENNAI,04-09 10:30,8,2024-03-31
492,2024-03-31 02:31:07,636021809,12.67782,43.33698,339.0,14.7,338,0,9223916,LISBON,5LFU3,80,122,21,12,12,6.0,"CHN VSL,CHN CREW",04-03 12:00,8,2024-03-31
493,2024-03-31 02:50:54,511101128,12.60446,43.41041,305.1,14.8,305,0,9283291,TIBURON,T8A4393,89,200,44,32,10,9.1,SUEZ,04-04 22:00,8,2024-03-31
495,2024-03-31 03:57:22,563174500,12.63848,43.36144,328.6,10.9,333,0,9354844,INCE BOSPHORUS,9V8523,70,201,28,11,21,7.3,TR YAL,04-08 08:00,7,2024-03-31
497,2024-03-31 04:20:21,477150700,12.75255,43.25988,155.0,13.2,158,0,9359715,XIN XIN TIAN 2,VRRM6,70,153,47,16,16,8.2,CHINESE SHIP / CREW,04-17 16:00,7,2024-03-31
499,2024-03-31 05:19:34,215706000,12.6963,43.28133,155.6,11.2,155,0,9461283,BESIKTAS AZERBAIJAN,9HA5254,70,245,45,20,25,16.8,TURKISH CREW&A.GUARD,04-06 18:00,7,2024-03-31
500,2024-03-31 05:52:20,636016697,12.74583,43.25693,157.8,10.3,159,0,9497622,NEW VENTURE,D5HI5,70,200,29,9,23,14.2,ARMED GUARD ON BOARD,04-13 00:30,7,2024-03-31
502,2024-03-31 07:50:01,574005230,12.75574,43.25338,153.0,9.7,152,0,9227443,INNOVA,XVIU7,80,236,38,25,25,16.6,VSLNO CONTACT ISRAEL,04-05 09:00,8,2024-03-31
504,2024-03-31 08:27:03,671742000,12.75609,43.25658,155.2,6.5,511,0,7607417,HAJH GHSN J,5VEC7,70,64,18,6,9,4.5,BERBERA,03-30 12:00,7,2024-03-31
505,2024-03-31 08:46:41,538010010,12.7386,43.26088,160.0,10.3,161,0,9345805,STAR AQUA,V7A5462,70,245,44,20,25,17.9,SGSIN ARMED GUARD OB,04-15 01:00,7,2024-03-31
506,2024-03-31 08:55:17,374239000,12.63261,43.30182,143.1,11.3,139,0,9187320,NZ NINGBO,3FBY,70,157,43,10,21,10.5,IN NSA CREW CHINESE,04-05 14:30,7,2024-03-31
509,2024-03-31 10:53:02,304288000,12.72886,43.2715,154.9,10.5,153,0,9253260,CENTURY MAS,V2OJ1,70,109,11,10,10,5.5,,04-07 00:00,7,2024-03-31
