Ticker,Name,Exchange,Category Name,Country
ILM1.HM,Medios AG,HAM,,Germany
IFX.DE,Infineon Technologies AG,GER,Semiconductor - Broad Line,Germany
IFS.SG,infas Holding AG Inhaber-Aktien,STU,,Germany
ICP.BE,PANAMAX AG,BER,,Germany
I7N.DE,ItN Nanovation AG,GER,Diversified Machinery,Germany
HOT.SG,HOCHTIEF AG Inhaber-Aktien o.N.,STU,General Contractors,Germany
HNL.DE,Dr. Hönle AG,GER,Electronic Equipment,Germany
HNL.BE,DR. HOENLE AG O.N.,BER,Electronic Equipment,Germany
HLAG.DE,Hapag-Lloyd Aktiengesellschaft,GER,,Germany
HHX.HM,HCI Hammonia Shipping AG,HAM,,Germany
HGL3.HM,Hamburger Getreide-Lagerhaus Aktiengesellschaft,HAM,,Germany
HGJ.DU,"DENBURY RES INC. DL-,001",DUS,,Germany
HEN3.SG,Henkel AG & Co. KGaA Inhaber-Vo,STU,Personal Products,Germany
HEN.BE,HENKEL AG+CO.KGAA ST O.N.,BER,Personal Products,Germany
HEI.BE,HEIDELBERGCEMENT AG O.N.,BER,General Building Materials,Germany
HDI.DU,"HOME DEPOT INC. DL-,05",DUS,,Germany
HDI.BE,"HOME DEPOT INC. DL-,05",BER,,Germany
HDD.DU,HEIDELBERG.DRUCKMA.O.N.,DUS,Diversified Machinery,Germany
HDD.DE,Heidelberger Druckmaschinen Aktiengesellschaft,GER,Diversified Machinery,Germany
HBH.BE,HORNBACH HOLD.ST O.N.,BER,,Germany
HAW.MU,HAWESKO HOLDING AG SVG,MUN,Beverages - Wineries & Distillers,Germany
HAW.DU,HAWESKO HOLDING AG SVG,DUS,Beverages - Wineries & Distillers,Germany
HAW.DE,Hawesko Holding Aktiengesellschaft,GER,Beverages - Wineries & Distillers,Germany
H9O1.SG,HumanOptics AG Inhaber-Aktien o,STU,,Germany
H2R.BE,HALLOREN SCHOKOLADEN. AG,BER,,Germany
H2FA.DU,HELIOCENTRIS EN.SOL.AG NA,DUS,,Germany
H2FA.DE,Heliocentris Energy Solutions AG,GER,,Germany
GWK3.SG,GAG IMMOBILIEN AG vink.Nam.Vorz,STU,,Germany
GWI1.DE,Gerry Weber International AG,GER,Textile - Apparel Clothing,Germany
GSC1.DE,Gesco AG,GER,Diversified Machinery,Germany
H9W.SG,HWA AG Inhaber-Aktien o.N.,STU,Auto Parts,Germany
GME.HM,GERATHERM O.N.,HAM,,Germany
GLJ.HA,GRENKE AG NA O.N.,HAN,Asset Management,Germany
GLJ.DE,Grenke AG,GER,Asset Management,Germany
GIL.DE,DMG Mori Aktiengesellschaft,GER,Machine Tools & Accessories,Germany
GFT.HM,GFT TECHNOLOGIES SE,HAM,,Germany
GDX.SG,GENERAL DYNAMICS CORP. Register,STU,,Germany
GDX.MU,GENL DYNAMICS CORP. DL 1,MUN,,Germany
GBF.MU,BILFINGER SE O.N.,MUN,General Contractors,Germany
GBF.DE,Bilfinger SE,GER,General Contractors,Germany
G2K1.SG,Domtar Corp. Registered Shares,STU,,Germany
G2K1.BE,"DOMTAR CORP. NEW DL-,01",BER,,Germany
FYB.SG,Formycon AG Inhaber-Aktien o.N.,STU,Biotechnology,Germany
FVI.DE,Fair Value REIT-AG,GER,REIT - Diversified,Germany
FRA.SG,Fraport AG Ffm.Airport.Ser.AG I,STU,Heavy Construction,Germany
FRA.MU,FRAPORT AG FFM.AIRPORT,MUN,Heavy Construction,Germany
FPH.DE,Francotyp-Postalia Holding AG,GER,Business Services,Germany
FPE3.DE,Fuchs Petrolub SE,GER,Chemicals - Major Diversified,Germany
FPE.MU,FUCHS PETROLUB SE O.N.,MUN,Chemicals - Major Diversified,Germany
FPE.DE,Fuchs Petrolub SE,GER,Chemicals - Major Diversified,Germany
FPE.BE,FUCHS PETROLUB SE O.N.,BER,Chemicals - Major Diversified,Germany
FNG.SG,Fritz Nols AG Inhaber-Aktien o.,STU,,Germany
FLA.SG,FLA.SG,STU,,Germany
FIE.BE,FIELMANN AG O.N.,BER,"Specialty Retail, Other",Germany
FEV.SG,FORTEC Elektronik AG Inhaber-Ak,STU,Electronic Equipment,Germany
FAO2.DU,I:FAO AG NA O.N.,DUS,,Germany
EVD.DU,CTS EVENTIM KGAA,DUS,Entertainment - Diversified,Germany
EUK3.MU,EUROKAI KGAA VZO,MUN,,Germany
ETG.DE,EnviTec Biogas AG,GER,Diversified Utilities,Germany
ESK.MU,ESK.MU,MUN,,Germany
ERMK.DE,DEAG Deutsche Entertainment Aktiengesellschaft,GER,Entertainment - Diversified,Germany
EFF.BE,DT.EFF.U.WECH.-BET.G.O.N.,BER,Asset Management,Germany
EDIA.SG,Euro Disney S.C.A. Actions Port,STU,,Germany
EBK.MU,ENBW ENERGIE BAD.-WUE. ON,MUN,Diversified Utilities,Germany
EBK.DE,EnBW Energie Baden-Württemberg AG,GER,Diversified Utilities,Germany
E8X.DE,elexxion AG,GER,Medical Appliances & Equipment,Germany
E8T.BE,"DIAXONHIT S.A.INH.EO-,016",BER,,Germany
E4C.SG,ecotel communication ag Inhaber,STU,Wireless Communications,Germany
ENI1.DE,Eni S.p.A.,GER,Major Integrated Oil & Gas,Germany
SSU.DE,"Samsung Electronics Co., Ltd.",GER,Electronic Equipment,Germany
EXR1.SG,EXCO Resources Inc. Registered,STU,,Germany
UDNA.BE,TOMBSTONE EXPLORATION,BER,,Germany
N4D.BE,"SPECTRA ENERGY DL -,001",BER,,Germany
H8N.BE,QUANTIFY TECH. HLDGS,BER,,Germany
GTQ1.DE,"Siemens Gamesa Renewable Energy, S.A.",GER,Diversified Machinery,Germany
ERCB.DE,Telefonaktiebolaget LM Ericsson (publ),GER,Communication Equipment,Germany
EQN2.BE,"EQUINIX INC. DL-,001",BER,,Germany
ENL.DE,Enel SpA,GER,Diversified Utilities,Germany
EMP.SG,EMC Corp. Registered Shares DL,STU,,Germany
ECJ.BE,ECOLAB INC. DL 1,BER,,Germany
E7T.SG,Alexium International Group Limited,STU,,Germany
E4GA.BE,EVER-GLORY INTL NEW,BER,,Germany
BSD2.DE,"Banco Santander, S.A.",GER,,Germany
BGR.BE,"CHINA HIGH-SPEED DL-,01",BER,,Germany
29R.SG,China Holdings Real Estate IncR,STU,,Germany
7B7.MU,EAGLE HIGH PLANTAT.RP 100,MUN,,Germany
YGO.SG,Pioneer Energy Services Corp. R,STU,,Germany
ZM7.DU,EESTOR CORP.,DUS,,Germany
YGB.BE,"EMPLOYERS HLDGS DL -,01",BER,,Germany
XONA.DU,EXXON MOBIL CORP.,DUS,Major Integrated Oil & Gas,Germany
WPE.SG,WPX Energy Inc. Registered Shar,STU,,Germany
WIQ.BE,CLEAN ENERGY FUELS CORP.,BER,,Germany
WCE.SG,CECO ENVIRONMENTAL CORP. Regist,STU,,Germany
W2L.BE,"SEAWORLD ENTERTAIN.DL-,01",BER,,Germany
VVDH.BE,"VEOLIA ENVIRON.ADR EO13,5",BER,,Germany
VVD.HM,VEOLIA ENVIRONNE. EO 5,HAM,,Germany
FNM.MU,FED.NATL MTGE ASS.,MUN,,Germany
XMF.MU,SUMITOMO MITSUI FINL GRP,MUN,,Germany
RITN.DE,Compagnie Financiere Richemont SA,GER,,Germany
FOO.DE,"salesforce.com, inc.",GER,,Germany
FDO.MU,"MACYS, INC. DL-,01",MUN,,Germany
FB2A.DE,"Facebook, Inc.",GER,,Germany
F1T.BE,FIRST REAL EST. INV. TR.,BER,,Germany
CCJ.SG,CINCINNATI FINANCIAL CORP. Regi,STU,,Germany
CAJ.MU,"CASINO, GUICH.INH. EO1,53",MUN,,Germany
YP6.BE,Tiger Resource Finance Ord,BER,,Germany
YC5.BE,"FRONTIER COMMUNIC. DL-,25",BER,,Germany
XMF.SG,Sumitomo Mitsui Financ. Group R,STU,,Germany
WOO.MU,"FOOT LOCKER DL-,01",MUN,,Germany
WIW.SG,WhiteWave Foods Co. Registered,STU,,Germany
WFM.DE,"Whole Foods Market, Inc.",GER,Grocery Stores,Germany
WFK.BE,"WORLD FUEL SVCS DL-,01",BER,,Germany
VVU.HA,"VIVENDI S.A. INH. EO 5,5",HAN,Wireless Communications,Germany
UEB.SG,Warrnambool Cheese And Butter Factory Company Holdings Limited,STU,,Germany
VSA.SG,VSA.SG,STU,,Germany
VAYA.BE,VAISALA OY A,BER,,Germany
VAC.BE,VALLOUREC EO 2,BER,Steel & Iron,Germany
V1S.BE,ARKEMA INH. EO10,BER,,Germany
UFG.MU,"FERROVIAL S.A.INH. EO-,20",MUN,,Germany
UBL.DU,UNIBAIL-ROD.SE INH. EO 5,DUS,REIT - Retail,Germany
TVY.SG,Tivoly S.A.,STU,,Germany
SYU1.SG,Synovus Financial Corp. Registe,STU,,Germany
TNM1.SG,Technicolor S.A. Actions Port.,STU,,Germany
TN8.BE,THERMO FISH.SCIENTIF.DL 1,BER,,Germany
RIO1.DE,Rio Tinto plc,GER,Industrial Metals & Minerals,Germany
CJ5A.BE,CGI GROUP INC. A SV,BER,,Germany
ZFIN.DE,Zurich Insurance Group AG,GER,Property & Casualty Insurance,Germany
YG2.BE,CARLIN GOLD CORP.,BER,,Germany
RYS2.DE,The Royal Bank of Scotland Group plc,GER,Money Center Banks,Germany
RIO1.BE,"RIO TINTO PLC LS-,10",BER,Industrial Metals & Minerals,Germany
PZRA.BE,HOME RETAIL GRP ADR/4,BER,,Germany
HYU.DE,Hyundai Motor Company,GER,Auto Manufacturers - Major,Germany
ZWC1.MU,ZWACK UNICUM NA A UF 1000,MUN,,Germany
RDO.SG,Sirius XM Holdings Inc. Registe,STU,,Germany
O5H.DE,OpenLimit Holding AG,GER,Business Software & Services,Germany
HRH.MU,CHINA OCEANWIDE HLDGS,MUN,,Germany
H4L1.BE,JSC HALYK BK GDRS/40 KT15,BER,,Germany
BOSA.DE,Hugo Boss AG,GER,,Germany
2H2.MU,"TWO HARBORS INV.DL -,0001",MUN,,Germany
ZJS1.DE,"JinkoSolar Holding Co., Ltd.",GER,Diversified Utilities,Germany
YIS.BE,"SIS INTL HLDGS LTD HD-,10",BER,,Germany
XST.BE,SANWA HOLDINGS CORP.,BER,,Germany
XCY.MU,"OPKO HEALTH INC. DL-,01",MUN,,Germany
XCY.BE,"OPKO HEALTH INC. DL-,01",BER,,Germany
XCI.SG,China Unicom (Hong Kong) Ltd. R,STU,,Germany
XCI.MU,CN UNICOM(HK)LTD.,MUN,,Germany
WKH.MU,"WAI KEE HLDGS LTD HD-,10",MUN,,Germany
WHA.SG,"WHARF (HOLDINGS) LTD., THE Regi",STU,,Germany
VODI.HM,VODAFONE GROUP PLC,HAM,,Germany
VODI.DU,VODAFONE GROUP PLC,DUS,,Germany
VODI.DE,Vodafone Group Plc,GER,,Germany
VLON.BE,VALORA HLDG NA SF 1,BER,,Germany
V1Y.MU,"VONAGE HLDGS CORP. DL-,01",MUN,,Germany
UWQ.BE,"WELLCARE HEALTH PL.DL-,01",BER,,Germany
UNY.BE,UNY GROUP HOLDINGS CO.LTD,BER,,Germany
TTQ.BE,"GREAT WORLD CO.HLD.HD-,01",BER,,Germany
TTDA.MU,HENG XIN CHINA (BL:4000),MUN,,Germany
TPO.SG,Tokyo Electric Pwr Co.Hldg.IncR,STU,,Germany
TO91.BE,TOKAI TOKYO FINL HLDG.INC,BER,,Germany
TJY.HM,"GENTING HONG KONG DL -,10",HAM,,Germany
TIM.MU,ZEAL NETWORK SE EO 1,MUN,,Germany
TIM.DE,ZEAL Network SE,GER,,Germany
THC1.BE,"TENET HEALTHCARE DL-,05",BER,,Germany
TH7.BE,"TCC INTL HLDGS LTD.HD-,10",BER,,Germany
SWS.SG,American Outdoor Brands Corp. R,STU,,Germany
SWL.BE,CN OVERS.GR.OCEAN.G.,BER,,Germany
SHK.SG,Sun Hung Kai & Co. Limited,STU,,Germany
SPH1.BE,SEKISUI HOUSE,BER,,Germany
SFRN.SG,SCHAFFNER HOLDING AG Namens-Akt,STU,,Germany
SLW.DE,Swiss Life Holding AG,GER,Property & Casualty Insurance,Germany
SKM.BE,SKY PERFECT JSAT HLDG.INC,BER,,Germany
SHX.MU,HUADIAN POWER INTL H YC 1,MUN,,Germany
SHS.SG,Shenzhen Investment Ltd. Reg. C,STU,,Germany
SEE.BE,"SEARS HLDGS CORP. DL-,01",BER,,Germany
SBYA.SG,Sotheby's Reg. Shares Class DL,STU,,Germany
SBYA.BE,"SOTHEBY'S DL -,01",BER,,Germany
S9Q.MU,SPIRIT AERO.HLDGS A DL-01,MUN,,Germany
RY4C.DU,"RYANAIR HLDGS PLC EO-,006",DUS,,Germany
RY4C.BE,"RYANAIR HLDGS PLC EO-,006",BER,,Germany
RHO5.DE,Roche Holding AG,GER,Biotechnology,Germany
RHO.DE,Roche Holding AG,GER,,Germany
RHO.BE,ROCHE HLDG AG INH. SF 1,BER,,Germany
RHI.MU,"RED HAT INC. DL-,0001",MUN,,Germany
RHI.BE,"RED HAT INC. DL-,0001",BER,,Germany
RFH1.BE,"REXLOT HLDGS NEW HD -,01",BER,,Germany
RDO.DU,"SIRIUS XM HLDGS DL-,001",DUS,,Germany
CNN1.DE,Canon Inc.,GER,,Germany
SON1.SG,SONY CORP. Registered Shares o.,STU,Electronic Equipment,Germany
CMC.DE,JPMorgan Chase & Co.,GER,Money Center Banks,Germany
ZJS1.SG,JinkoSolar Holding Co. Ltd. Reg,STU,Diversified Utilities,Germany
YPH.SG,Astellas Pharma Inc. Registered,STU,,Germany
YOK.MU,YOK.MU,MUN,,Germany
YMT.BE,YAMATO KOGYO CO.LTD,BER,,Germany
XSZ.DU,SHIMIZU CORP.,DUS,,Germany
XSI.BE,SANYO CHEMICAL IND.,BER,,Germany
XSC.MU,SECOM CO. LTD,MUN,,Germany
XSC.DU,SECOM CO. LTD,DUS,,Germany
XKK.DU,SHOWA SHELL SEKIYU,DUS,,Germany
WFG1.BE,"WEST CHINA CEMENT LS-,002",BER,,Germany
UBE.DU,UBE IND. LTD,DUS,,Germany
TOY.MU,TOYO Corporation,MUN,,Germany
TOR1.SG,TORAY INDUSTRIES INC. Registere,STU,,Germany
TOM.SG,TOYOTA MOTOR CORP. Registered S,STU,Auto Manufacturers - Major,Germany
TOM.DE,Toyota Motor Corporation,GER,Auto Manufacturers - Major,Germany
TIJ.BE,TEIJIN LTD,BER,,Germany
TDK.DU,TDK CORP.,DUS,,Germany
TDI.BE,TAKARA LEBEN CO.LTD.,BER,,Germany
TDC.BE,TAC CO. LTD,BER,,Germany
SUK.BE,SUZUKI MOTOR,BER,,Germany
SRP.BE,SHARP,BER,,Germany
SON1.MU,SONY CORP.,MUN,Electronic Equipment,Germany
SON1.HM,SONY CORP.,HAM,,Germany
SKI.MU,SUZUKI CO. LTD.,MUN,,Germany
SHD.MU,SHISEIDO CO. LTD,MUN,,Germany
SH0.MU,SHIONOGI + CO. LTD,MUN,,Germany
QPJ.BE,KEWPIE CORP.,BER,,Germany
QC9.MU,CRED. SAISON CO.LTD,MUN,,Germany
PYV.MU,PAC. MET. CO. LTD,MUN,,Germany
PP1.SG,PAPA JOHN'S INTL INC. Registere,STU,,Germany
OCU.MU,Okinawa Cellular Telephone Company,MUN,,Germany
OCJ.MU,ORACLE CORP. JAPAN,MUN,,Germany
OBA.MU,OBAYASHI CORP.,MUN,,Germany
NYKA.BE,NIPPON YUSEN,BER,,Germany
NVP2.MU,"GJ STEEL PCL-NVDR-BA 6,90",MUN,,Germany
NVAY.MU,"JASMINE INTL -NVDR-BA-,5",MUN,,Germany
NTT.DU,NIPPON TEL. TEL.,DUS,,Germany
NTO.BE,NINTENDO CO. LTD,BER,Multimedia & Graphics Software,Germany
NKO.MU,NIKKISO CO. LTD,MUN,,Germany
NKN.HM,NIKON CORP.,HAM,,Germany
NISA.SG,NISSAN MOTOR CO. LTD. Registere,STU,,Germany
NISA.MU,NISSAN MOTOR,MUN,,Germany
NGI.MU,NGK INSULATORS,MUN,,Germany
NF2.MU,NISSIN FOODS HLDGS CO.LTD,MUN,,Germany
NBO.DU,NISSHINBO HOLDINGS INC.,DUS,,Germany
MZA.SG,MAZDA MOTOR CORP. Registered Sh,STU,,Germany
MU1.BE,MITSUI ENG. SHIPB.,BER,,Germany
MTS1.BE,MITSUI + CO.,BER,,Germany
MSI.DU,MITSUI CHEMICALS,DUS,,Germany
MSI.BE,MITSUI CHEMICALS,BER,,Germany
JMT2.SG,"Johnson, Matthey PLC Registered",STU,,Germany
MFZ.MU,MITSUBISHI UFJ FINL GRP,MUN,,Germany
MEA.DU,MINEBEA MITSUMI INC.,DUS,,Germany
MAT1.DU,PANASONIC CORP.,DUS,,Germany
M3C.BE,MITSUBISHI CHEM. HLDGS,BER,,Germany
LOO.MU,LOOK INC.,MUN,,Germany
LCY.MU,"JUBII EUROPE N.V.B EO-,01",MUN,,Germany
LCY.BE,"JUBII EUROPE N.V.B EO-,01",BER,,Germany
LCJ.MU,SHINSEI BANK,MUN,,Germany
KWI.BE,KURITA WATER IND.,BER,,Germany
KOI.BE,KOMORI CORP.,BER,,Germany
KOA.BE,KONAMI HOLDINGS,BER,,Germany
KO71.SG,Sistema PJSFC Reg.Shs(GDRs Reg.,STU,,Germany
KIK.MU,KIKKOMAN CORP.,MUN,,Germany
KHE.MU,KAWASAKI HEAVY IND.,MUN,,Germany
KAJ.DU,KAJIMA CORP.,DUS,,Germany
JUU.BE,RETAIL FOOD GROUP LTD,BER,,Germany
JUS1.MU,AEON CO.LTD.,MUN,,Germany
JUD.SG,ST. JUDE MEDICAL INC. Registere,STU,,Germany
JNP.SG,JUNIPER NETWORKS INC. Registere,STU,,Germany
JNP.MU,"JUNIPER NETWORKS DL-,01",MUN,,Germany
JNP.DU,"JUNIPER NETWORKS DL-,01",DUS,,Germany
JM2.SG,J.M. Smucker Co. Registered Sha,STU,,Germany
JM2.MU,SMUCKER -J.M.-,MUN,,Germany
JHY.MU,"JACK HENRY + ASS. DL -,01",MUN,,Germany
JE9N.SG,Arianne Phosphate Inc. Register,STU,,Germany
JB1.SG,HUNT (J.B.) TRANSPORT SVCS INCR,STU,,Germany
JAW.SG,Jetblue Airways Corp. Registere,STU,,Germany
JAV.BE,"ESSO THAIL.-FGN- BA4,9338",BER,,Germany
JASN.BE,"JASMINE INTL FGN BA-,50",BER,,Germany
J2B.DU,"EXPERIAN PLC DL -,10",DUS,,Germany
IWJ.DU,IHI CORP.,DUS,,Germany
IQ3.MU,GMO INTERNET INC.,MUN,,Germany
HMO.DU,HINO MOTORS LTD,DUS,,Germany
HIA1.SG,HITACHI LTD. Registered Shares,STU,,Germany
HIA1.BE,HITACHI LTD,BER,,Germany
HKP.SG,Joy City Property Limited,STU,,Germany
HDM.MU,HONDA MOTOR,MUN,,Germany
G9Y.SG,GS Yuasa Corp. Registered Share,STU,,Germany
FUJ1.MU,FUJITSU LTD,MUN,,Germany
FUJ1.HM,FUJITSU LTD,HAM,,Germany
FUC.SG,Fanuc Corp. Registered Shares o,STU,,Germany
FJK.DU,FUJIKURA LTD,DUS,,Germany
EZ7A.SG,Jet Metal Corp.,STU,,Germany
EAR.MU,EBARA CORP.,MUN,,Germany
DWH.MU,DAIWA HOUSE IND.,MUN,,Germany
DMI.BE,DOWA HOLDINGS INC.,BER,,Germany
D7A.BE,"DELPHI AUTOMOTIVE DL -,01",BER,,Germany
CNN1.HA,CANON INC.,HAN,,Germany
CMC.MU,JPMORGAN CHASE DL 1,MUN,Money Center Banks,Germany
CMC.HM,JPMORGAN CHASE DL 1,HAM,,Germany
BDK.BE,BEST DENKI,BER,,Germany
ASI1.MU,ASICS CORP.,MUN,,Germany
AE2.BE,ALPINE EL. INC.,BER,,Germany
A8A.DE,JDC Group AG,GER,Asset Management,Germany
8GC.DU,"GLENCORE PLC DL -,01",DUS,,Germany
8GC.DE,Glencore Plc,GER,,Germany
81A.SG,AO World PLC Registered Shares,STU,,Germany
7SS.MU,7SS.MU,MUN,,Germany
7SN.BE,SUNTORY BEVERAG.+FOOD LTD,BER,,Germany
7SN.SG,Suntory Beverage & Food Ltd. Re,STU,,Germany
4VL.SG,Genel Energy PLC Registered Sha,STU,,Germany
4QO.BE,JUNEX INC.,BER,,Germany
3SY.BE,SONY FINANCIAL HLDG INC.,BER,,Germany
3G6.BE,GNI GROUP LTD.,BER,,Germany
2JT.MU,JUNO THERAPEUTICS DL-0001,MUN,,Germany
1SK.MU,Sektkellerei J.Oppmann AG,MUN,,Germany
1CT.BE,CHOW TAI FOOK JEWEL. HD 1,BER,,Germany
0WP.BE,"WPP PLC LS-,10",BER,,Germany
013A.SG,JD.com Inc. R.Shs Cl.A(Sp.ADRs),STU,,Germany
IOC.DU,ITOCHU CORP.,DUS,,Germany
MIH.SG,MITSUBISHI HEAVY IND. LTD. Regi,STU,,Germany
JSN.SG,Jive Software Inc. Registered S,STU,,Germany
24W2.BE,FERGUSON PLC,BER,,Germany
UTN.BE,UNITIKA LTD,BER,,Germany
MARA.SG,MARUBENI CORP. Registered Share,STU,,Germany
PO6.BE,PENTA-OCEAN CONSTR.,BER,,Germany
MIU.BE,SUMITOMO MITSUI TR.HLDGS,BER,,Germany
PP1.MU,"PAPA JOHN'S INTL DL-,01",MUN,,Germany
UN4.BE,UNICHARM CORP.,BER,,Germany
NEC1.BE,NEC CORP.,BER,,Germany
J4F.SG,Jungfraubahn Holding AG,STU,,Germany
NOF.MU,NOF Corporation,MUN,,Germany
XSC.BE,SECOM CO. LTD,BER,,Germany
4D7.BE,DAITO TR. CONSTR.,BER,,Germany
ABW.BE,ASAHI GROUP HOLDINGS LTD.,BER,,Germany
5JB.SG,"JUMBO S.A. Namens-Aktien EO 0,8",STU,,Germany
RL2.MU,SUMITOMO RTY DEV.,MUN,,Germany
TKD.HM,TAKEDA PHARM.CO.LTD.,HAM,,Germany
ZOF.MU,SBI HOLDINGS INC.,MUN,,Germany
NISA.HM,NISSAN MOTOR,HAM,,Germany
HKP.BE,"JOY CITY PPTY HD -,10",BER,,Germany
JEN.HA,JENOPTIK AG O.N.,HAN,Diversified Electronics,Germany
PM6.BE,POLYMETAL INTL PLC,BER,,Germany
YI2A.BE,JA SOLAR HLDGS ADR 5,BER,,Germany
WL3N.BE,FORT ST.JAMES NI.CORP.NEW,BER,,Germany
FJI.DU,FUJIFILM HOLDINGS CORP.,DUS,,Germany
5JP.MU,JAPAN POST BANK CO.LTD,MUN,,Germany
JEG.DU,JACOBS ENGINEERING DL 1,DUS,,Germany
SSM1.DU,SUMITOMO HEAVY,DUS,,Germany
6RC.BE,REPROCELL INC.,BER,,Germany
S7E.DU,"SHIRE PLC LS-,05",DUS,Biotechnology,Germany
MMG.DU,MITSUI MNG SMELTG,DUS,,Germany
0MJA.MU,MEAD JOHNSON NUTRIT.DL-01,MUN,,Germany
NPS.BE,NIPPON STEEL+SUMITO.METAL,BER,,Germany
HWC.BE,HEIWA CORP.,BER,,Germany
JEM.BE,JERONIM.MART.SGPS INH.EO1,BER,,Germany
HZ4.MU,KAWASAN IND. JAB. RP 1000,MUN,,Germany
TCW.MU,TOKYU CONSTRUCTION CO.LTD,MUN,,Germany
TIJ.SG,TEIJIN LTD. Registered Shares o,STU,,Germany
FTN.BE,FUJI MEDIA HOLDINGS INC.,BER,,Germany
D2N.SG,Dena Co. Ltd. Registered Shares,STU,,Germany
FUR.DU,FURUKAWA CO.,DUS,,Germany
SHJ.SG,ASAHI GLASS CO. LTD. Registered,STU,,Germany
EZ7A.MU,JET METAL CORP.,MUN,,Germany
CNN1.HM,CANON INC.,HAM,,Germany
TSQ.MU,TRANSCOSMOS INC.,MUN,,Germany
CUP.SG,CHUGAI PHARMACEUTICAL CO. LTD.R,STU,,Germany
DPM.DU,SUMITOMO DAINIPPON PHARMA,DUS,,Germany
YJ3A.BE,JBS S.A. ADR/2O.N.,BER,,Germany
HIK.SG,HIKARI TSUSHIN INC. Registered,STU,,Germany
IBI.SG,IBIDEN CO. LTD. Registered Shar,STU,,Germany
HPE.DU,HOKUETSU KISHU PAPER CO.,DUS,,Germany
BMZ.MU,"BML, Inc.",MUN,,Germany
JI3.BE,CN GOLD INTL RES CORP.LTD,BER,,Germany
KUO1.BE,KUBOTA CORP.,BER,,Germany
JUN3.HA,JUNGHEINRICH AG O.N.VZO,HAN,Diversified Machinery,Germany
7NX.BE,NEXON CO. LTD,BER,,Germany
0C2.BE,CHUBU EL. PWR,BER,,Germany
1J4.MU,JAPAN DISPLAY INC.,MUN,,Germany
JYS1.DU,JYSKE BK A/S NAM. DK 10,DUS,,Germany
MZA.MU,MAZDA MOTOR CORP,MUN,,Germany
3XD.BE,JURIDICA INV. LTD,BER,,Germany
TAX.MU,TAKARA HLDGS,MUN,,Germany
JAK1.MU,JAKARTA HOTEL RP 500,MUN,,Germany
TQN.DU,TOYO SEIKAN GRP HLDGS LTD,DUS,,Germany
UTN.DU,UNITIKA LTD,DUS,,Germany
TO7.BE,TOYOBO CO.,BER,,Germany
MUR1.SG,MURATA MANUFACTURING CO. LTD. R,STU,,Germany
BGT.DU,BRIDGESTONE CORP.,DUS,,Germany
FUH.BE,SUBARU CORP.,BER,,Germany
0C2.DU,CHUBU EL. PWR,DUS,,Germany
FR7.DU,FAST RETAILING CO. YN 50,DUS,,Germany
TMI.MU,TREND MICRO INC.,MUN,,Germany
HMO.BE,HINO MOTORS LTD,BER,,Germany
JM4A.MU,AQUILA RES LTD,MUN,,Germany
JRB1.BE,IBC ADVANCED ALLOYS CORP.,BER,,Germany
I3J.BE,ICTSI JASA PRIMA RP 500,BER,,Germany
CBR.BE,CHIBA BK LTD,BER,,Germany
TUO.DU,TERUMO CORP.,DUS,,Germany
TO4.DU,TOTO LTD,DUS,,Germany
NB5.SG,NITTO BOSEKI CO. LTD. Registere,STU,,Germany
SSM1.BE,SUMITOMO HEAVY,BER,,Germany
V8H.DU,ODAKYU EL. RWY,DUS,,Germany
IOC.BE,ITOCHU CORP.,BER,,Germany
YMA.SG,YAMAHA MOTOR CO. LTD. Registere,STU,,Germany
3GZA.BE,JAYA KONSTR.MANGG. RP 20,BER,,Germany
JUB.SG,Jumbo Interactive Ltd. Register,STU,,Germany
AJI.MU,AJINOMOTO,MUN,,Germany
DSE.DU,DAIWA SEC. GRP INC.,DUS,,Germany
HIK.DU,HIKARI TSUSHIN INC.,DUS,,Germany
6PL.BE,"POUNDLAND GR. PLC LS 0,01",BER,,Germany
SUMA.MU,SUMITOMO CORP.,MUN,,Germany
CAC1.DU,CASIO COMPUTER,DUS,,Germany
TOG.BE,TOKYO GAS CO. LTD,BER,,Germany
SEH.BE,SHIN-ETSU CHEM.,BER,,Germany
FR7.SG,Fast Retailing Co. Ltd. Registe,STU,,Germany
KHE.DU,KAWASAKI HEAVY IND.,DUS,,Germany
AA2.BE,AMADA HOLDINGS CO. LTD.,BER,,Germany
FJK.BE,FUJIKURA LTD,BER,,Germany
TOH.BE,TOHO CO. LTD,BER,,Germany
JYS1.SG,Jyske Bank A/S Navne-Aktier DK,STU,,Germany
FJI.SG,Fujifilm Holdings Corp. Registe,STU,,Germany
J7Z.SG,Jazz Pharmaceuticals PLC Regist,STU,,Germany
TECA.BE,TOSHIBA TEC CORP.,BER,,Germany
DNP.BE,DAI NIPPON PRINTG,BER,,Germany
0MJA.BE,MEAD JOHNSON NUTRIT.DL-01,BER,,Germany
NG4.BE,NICHIIGAKKAN CO. LTD.,BER,,Germany
NI3.BE,NICHIREI CORP.,BER,,Germany
SZ2.SG,Signet Jewelers Ltd. Registered,STU,,Germany
SEH.DU,SHIN-ETSU CHEM.,DUS,,Germany
MIE1.MU,MITSUBISHI EL. CORP.,MUN,,Germany
SBW.MU,SAPPORO HOLDINGS,MUN,,Germany
ASAA.MU,ASAHI KASEI,MUN,,Germany
UNQ.DU,"UBM PLC LS 0,10",DUS,,Germany
